TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;EnforceLocationRequirement;TerritoryID;POITag;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;TargetDescriptionTaskId;OverrideLocation;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
1031_0203_d_01_gotoPOI;TaskTriggerArea;0;1;1;;;0;0;false;;;;false;;;;;;;;;Enter;;;0;;;;;;;;;;;;;;;;;Marshjaw_Trigger;@1031_0203_d_01_gotoPOI;;7249.0 1710.0 40.0;0;;;;;;;;;;
1031_0203_d_02_kill;TaskHaveAndReturnItems;0;1;1;1031_0203_jocelyns_diary;Withered_Grunt_Named_10WS03;100;0;true;;fishing_village_30007;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1031_0203_d_02_kill;;7249.0 1710.0 40.0;0;;;;;;;;;;
1032_0201_onewhotolledthebells_container_d_00;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1032_0201_d_01_enter_bridge;1032_0201_d_02_kill;;;
1032_0201_d_01_enter_bridge;TaskTriggerArea;0;1;1;;;0;0;false;;;;false;;;;;;;;;Enter;;;0;;;;;;;;;;;;;;;;;Bridge_Trigger_01;@1032_0201_d_01_gotoPOI;;7432.045 1276.555 40.79;0;;;;;;;;;;
1032_0201_d_02_kill;TaskKillContribution;0;1;2;;;0;0;false;;;;false;;;;;;;;;;Alligator_Strange;;0;;;;;;;;;;;;;;;;;;@1032_0201_d_02_kill;;7432.045 1276.555 40.79;0;;;;;;;;;;
1032_0202_bridgetonowhere_container_d_00;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1032_0202_d_01_enter_bridge;1032_0202_d_02_kill;1032_0202_d_03_kill;;
1032_0202_d_01_enter_bridge;TaskTriggerArea;0;1;1;;;0;0;false;;;;false;;;;;;;;;Enter;;;0;;;;;;;;;;;;;;;;;Bridge_Trigger_02;@1032_0202_d_01_gotoPOI;;6955.520 1676.790 40.813;0;;;;;;;;;;
1032_0202_d_02_kill;TaskKillContribution;0;1;2;;;0;0;false;;;;false;;;;;;;;;;Risen_L-R_Arm_10WS03;;0;;;;;;;;;;;;;;;;;;@10_task_kill_singular;;6955.520 1676.790 40.813;0;;;;;;;;;;
1032_0202_d_03_kill;TaskKillContribution;0;1;1;;;0;0;true;windswardshores5;windswardshores5;;false;;;;;;;;;;Alligator_Strange;;0;;;;;;;;;;;;;;;;;;@1032_0202_d_03_kill;;6955.520 1676.790 40.813;0;;;;;;;;;;
1032_0203_onebridgetoofar_container_d_00;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1032_0203_d_01_enter_bridge;1032_0203_d_02_kill;;;
1032_0203_d_01_enter_bridge;TaskTriggerArea;0;1;1;;;0;0;false;;;;false;;;;;;;;;Enter;;;0;;;;;;;;;;;;;;;;;Bridge_Trigger_03;@1032_0203_d_01_gotoPOI;;8020.812 631.426 49.011;0;;;;;;;;;;
1032_0203_d_02_kill;TaskKillContribution;0;1;4;;;0;0;true;windswardshores9;windswardshores9;;false;;;;;;;;;;Pirate;;0;;;;;;;;;;;;;;;;;;@1032_0203_d_02_kill;;8020.812 631.426 49.011;0;;;;;;;;;;
1032_0204_burningbridges_container_d_00;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1032_0204_d_01_enter_bridge;1032_0204_d_02_kill;;;
1032_0204_d_01_enter_bridge;TaskTriggerArea;0;1;1;;;0;0;false;;;;false;;;;;;;;;Enter;;;0;;;;;;;;;;;;;;;;;Bridge_Trigger_04;@1032_0204_d_01_gotoPOI;;7561.147 579.607 45.5391;0;;;;;;;;;;
1032_0204_d_02_kill;TaskKillContribution;0;1;8;;;0;0;true;windswardshores9;windswardshores9;;false;;;;;;;;;;Pirate;;0;;;;;;;;;;;;;;;;;;@1032_0204_d_02_kill;;7561.147 579.607 45.5391;0;;;;;;;;;;
1033_0201_treasureisland_container_d_00;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1033_0201_d_01_give_map;1033_0201_d_02_gotoPOI;1033_0201_d_03_have_item;;
1033_0201_d_01_give_map;TaskGiveItem;0;1;1;1033_0201_treasure_map;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
1033_0201_d_02_gotoPOI;TaskGoToPOITag;0;1;0;;;0;0;false;;ancient_ruins_30012;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1033_0201_d_02_gotoPOI;;;0;;;;;;;;;;
1033_0201_d_03_have_item;TaskHaveAndReturnItems;0;1;4;1033_0202_riches;;0;100;true;;ancient_ruins_30012;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1033_0201_d_03_have_item;;;0;;;;;;;;;;
1033_0202_trailofthemisanthrope_container_d_00;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1033_0202_d_01_container;1033_0202_d_04_container;1033_0202_d_07_container;;
1033_0202_d_01_container;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1033_0202_d_02_gotoPOI;1033_0202_d_03_have_item;;;
1033_0202_d_02_gotoPOI;TaskGoToPOITag;0;1;0;;;0;0;true;;gator_island_30023;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1033_0202_d_02_gotoPOI;;;0;;;;;;;;;;
1033_0202_d_03_have_item;TaskHaveAndReturnItems;0;1;4;1033_0202_riches;Pirate;100;0;true;;gator_island_30023;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1033_0202_have_item;;;0;;;;;;;;;;
1033_0202_d_04_container;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1033_0202_d_05_gotoPOI;1033_0202_d_06_have_item;;;
1033_0202_d_05_gotoPOI;TaskGoToPOITag;0;1;0;;;0;0;true;;fishing_village_30018;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1033_0202_d_05_gotoPOI;;;0;;;;;;;;;;
1033_0202_d_06_have_item;TaskHaveAndReturnItems;0;1;6;1033_0202_pirate_riches;Pirate;100;0;true;;fishing_village_30018;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1033_0202_have_item;;;0;;;;;;;;;;
1033_0202_d_07_container;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1033_0202_d_08_gotoPOI;1033_0202_d_09_have_item;;;
1033_0202_d_08_gotoPOI;TaskGoToPOITag;0;1;0;;;0;0;true;;pirate_fort_30017;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1033_0202_d_08_gotoPOI;;;0;;;;;;;;;;
1033_0202_d_09_have_item;TaskHaveAndReturnItems;0;1;1;1033_0202_pirate_chest;Undead_Berserker_Named_10WS08;100;0;true;;pirate_fort_30017;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_singular;;6913.0 336.0 40.1;0;;;;;;;;;;
1034_0201_motherocean_container_d_00;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1034_0201_d_01_gotoPOI;1034_0201_motherocean_container_tasks;;;
1034_0201_d_01_gotoPOI;TaskGoToPOITag;0;1;1;;;0;0;true;windswardshores7;windswardshores7;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1034_0201_d_01_gotoPOI;;6402.0 361.0 40.1;0;;;;;;;;;;
1034_0201_motherocean_container_tasks;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1034_0201_d_02_kill;1034_0201_d_03_have_item;;;
1034_0201_d_02_kill;TaskKillContribution;0;1;3;;;0;0;true;windswardshores7;windswardshores7;;false;;;;;;;;;;Ghost;;0;;;;;;;;;;;;;;;;;;@1034_0201_d_02_kill;;6402.0 361.0 40.1;0;;;;;;;;;;
1034_0201_d_03_have_item;TaskHaveAndReturnItems;0;1;1;1034_0201_sextant;;0;100;true;windswardshores7;windswardshores7;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1034_0201_d_03_have_item;;6402.0 361.0 40.1;0;;;;;;;;;;
1034_0202_seadreams_container_d_00;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1034_0202_d_01_gotoPOI;1034_0202_seadreams_container_tasks;;;
1034_0202_d_01_gotoPOI;TaskGoToPOITag;0;1;1;;;0;0;true;;poi_30037_factionarea;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1034_0202_d_01_gotoPOI;;6784.0 146.0 41.0;0;;;;;;;;;;
1034_0202_seadreams_container_tasks;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1034_0202_d_02_kill;1034_0202_d_03_have_item;;;
1034_0202_d_02_kill;TaskKillContribution;0;1;3;;;0;0;true;;poi_30037_factionarea;;false;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;;;@1034_0202_d_02_kill;;6784.0 146.0 41.0;0;;;;;;;;;;
1034_0202_d_03_have_item;TaskHaveAndReturnItems;0;1;1;1034_0202_astrolabe;;0;100;true;;poi_30037_factionarea;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1034_0202_d_03_have_item;;6784.0 146.0 41.0;0;;;;;;;;;;
1034_0203_hightide_container_d_00;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1034_0203_d_01_gotoPOI;1034_0203_hightide_container_tasks;;;
1034_0203_d_01_gotoPOI;TaskGoToPOITag;0;1;1;;;0;0;true;windswardshores9;windswardshores9;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1034_0203_d_01_gotoPOI;;7538.0 189.0 40.1;0;;;;;;;;;;
1034_0203_hightide_container_tasks;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1034_0203_d_02_kill;1034_0203_d_03_have_item;;;
1034_0203_d_02_kill;TaskKillContribution;0;1;6;;;0;0;true;windswardshores9;windswardshores9;;false;;;;;;;;;;Lost;;0;;;;;;;;;;;;;;;;;;@1034_0203_d_02_kill;;7538.0 189.0 40.1;0;;;;;;;;;;
1034_0203_d_03_have_item;TaskHaveAndReturnItems;0;1;1;1034_0203_seachart;;0;100;true;windswardshores9;windswardshores9;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1034_0203_d_03_have_item;;7538.0 189.0 40.1;0;;;;;;;;;;
1035_0201_cookiecrumbles_container_d_00;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1035_0201_d_01_container;1035_0201_d_04_container;;;
1035_0201_d_01_container;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1035_0201_d_02_gotoPOI;1035_0201_d_03_have_item;;;
1035_0201_d_02_gotoPOI;TaskGoToPOITag;0;1;0;;;0;0;true;;bear_den_30005;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1035_0201_d_02_gotoPOI;;;0;;;;;;;;;;
1035_0201_d_03_have_item;TaskHaveAndReturnItems;0;1;1;1035_0201_junias_recipe;;0;100;true;;bear_den_30005;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_chest_singular;;;0;;;;;;;;;;
1035_0201_d_04_container;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1035_0201_d_05_have_item;1035_0201_d_06_have_item;1035_0201_d_07_have_item;1035_0201_d_08_have_item;1035_0201_d_09_have_item
1035_0201_d_05_have_item;TaskHaveAndReturnItems;0;1;2;1035_0201_cookie_ingredients;Damned_Villager_Pickaxe_10WS02;100;0;true;;bear_den_30005;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_singular;;;1;;;;;;;;;;
1035_0201_d_06_have_item;TaskHaveAndReturnItems;0;1;5;1035_0201_cookie_ingredients;Damned_Villager_Pickaxe_10WS02;100;0;true;;corrupted_camp_30010;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_singular;;;0;;;;;;;;;;
1035_0201_d_07_have_item;TaskHaveAndReturnItems;0;1;2;1035_0201_chopped_dates;Damned_Villager_Shovel_10WS02;100;0;true;;corrupted_camp_30010;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_singular;;;0;;;;;;;;;;
1035_0201_d_08_have_item;TaskHaveAndReturnItems;0;1;1;1035_0201_toasted_seeds;Damned_Pistoleer_10WS02;100;0;true;windswardshores2;windswardshores2;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_singular;;;0;;;;;;;;;;
1035_0201_d_09_have_item;TaskHaveAndReturnItems;0;1;1;1035_0201_honeyed_figs;;0;100;true;;corrupted_camp_30010;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_chest_singular;;;0;;;;;;;;;;
1002_0104_Shrouded_Intent_Gear_container;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1002_0104_Shrouded_Intent_Gear_sub_01;;;;
1002_0104_Shrouded_Intent_Gear_sub_01;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_01_container_Shrouded_Intent_questComplete_1;1002_0104_02_container_Shrouded_Intent_questComplete_2;1002_0104_03_container_Shrouded_Intent_questComplete_3;1002_0104_04_container_Shrouded_Intent_questComplete_4;1002_0104_05_container_Shrouded_Intent_questComplete_5
1002_0104_01_container_Shrouded_Intent_questComplete_1;TaskObjective;0;1;0;1002_0104_01_Boots;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_01_container_Shrouded_Intent_questComplete_1;;;0;;;;;;;;;;
1002_0104_02_container_Shrouded_Intent_questComplete_2;TaskObjective;0;1;0;1002_0104_02_Coat;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_02_container_Shrouded_Intent_questComplete_2;;;0;;;;;;;;;;
1002_0104_03_container_Shrouded_Intent_questComplete_3;TaskObjective;0;1;0;1002_0104_03_Pants;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_03_container_Shrouded_Intent_questComplete_3;;;0;;;;;;;;;;
1002_0104_04_container_Shrouded_Intent_questComplete_4;TaskObjective;0;1;0;1002_0104_04_Gloves;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_04_container_Shrouded_Intent_questComplete_4;;;0;;;;;;;;;;
1002_0104_05_container_Shrouded_Intent_questComplete_5;TaskObjective;0;1;0;1002_0104_05_Hat;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_05_container_Shrouded_Intent_questComplete_5;;;0;;;;;;;;;;
1002_0104_01_Boots_container;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1002_0104_01_Boots_task_01;1002_0104_01_Boots_container_01;1002_0104_01_Boots_container_02;1002_0104_01_Boots_container_03;1002_0104_01_Boots_container_04
1002_0104_01_Boots_task_01;TaskGiveItem;0;0;1;WorkOrder_1002_0104_Boots_ShroudedIntent;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_01_Boots_task_01;;;1;;;;;;;;;;
1002_0104_01_Boots_container_01;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_01_Boots_task_02;1002_0104_01_Boots_task_03;;;
1002_0104_01_Boots_task_02;TaskGoToPOITag;0;0;0;;;0;0;true;;pirate_village_30022;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_01_Boots_task_02;;;0;;;;;;;;;;
1002_0104_01_Boots_task_03;TaskHaveItems;0;0;10;1002_0104_SoakedLeather;Lost;100;0;true;;pirate_village_30022;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_plural;;;0;;;;;;;;;;
1002_0104_01_Boots_container_02;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_01_Boots_task_04;1002_0104_01_Boots_task_05;;;
1002_0104_01_Boots_task_04;TaskGoToPOITag;0;0;0;;;0;0;true;;abandoned_fishing_village_50208;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_01_Boots_task_04;;;0;;;;;;;;;;
1002_0104_01_Boots_task_05;TaskHaveItems;0;0;13;1002_0104_MuffledPadding;Lost;100;0;true;;abandoned_fishing_village_50208;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_plural;;;0;;;;;;;;;;
1002_0104_01_Boots_container_03;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_01_Boots_task_06;1002_0104_01_Boots_task_07;;;
1002_0104_01_Boots_task_06;TaskGoToPOITag;0;0;0;;;0;0;true;;cutthroatcavern;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_01_Boots_task_06;;;0;;;;;;;;;;
1002_0104_01_Boots_task_07;TaskHaveItems;0;0;12;1002_0104_EssenceofShadow;Lost;100;0;true;;cutthroatcavern;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_plural;;;0;;;;;;;;;;
1002_0104_01_Boots_container_04;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_01_Boots_task_08;1002_0104_01_Boots_task_09;;;
1002_0104_01_Boots_task_08;TaskInteract;0;0;1;;;0;0;false;;;;false;;;;;;;SettlementOutfitting;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_01_Boots_task_08;;;0;;;;;;;;;;
1002_0104_01_Boots_task_09;TaskHaveItems;0;0;1;MediumFeet_ShroudedIntentBootsT4;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_01_Boots_task_09;;;0;;;;;;;;;;
1002_0104_02_Coat_container;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1002_0104_02_Coat_task_01;1002_0104_02_Coat_container_01;1002_0104_02_Coat_container_02;1002_0104_02_Coat_container_03;1002_0104_02_Coat_container_04
1002_0104_02_Coat_task_01;TaskGiveItem;0;0;1;WorkOrder_1002_0104_Coat_ShroudedIntent;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_02_Coat_task_01;;;1;;;;;;;;;;
1002_0104_02_Coat_container_01;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_02_Coat_task_02;1002_0104_02_Coat_task_03;;;
1002_0104_02_Coat_task_02;TaskGoToPOITag;0;0;0;;;0;0;true;;ravagedwreck;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_02_Coat_task_02;;;0;;;;;;;;;;
1002_0104_02_Coat_task_03;TaskHaveItems;0;0;14;1002_0104_StormsailScraps;Pirate;100;0;true;;ravagedwreck;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_plural;;;0;;;;;;;;;;
1002_0104_02_Coat_container_02;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_02_Coat_task_04;1002_0104_02_Coat_task_05;;;
1002_0104_02_Coat_task_04;TaskGoToPOITag;0;0;0;;;0;0;true;;blightedwreck;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_02_Coat_task_04;;;0;;;;;;;;;;
1002_0104_02_Coat_task_05;TaskHaveItems;0;0;15;1002_0104_BlightbanePitch;Lost;100;0;true;;blightedwreck;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_plural;;;0;;;;;;;;;;
1002_0104_02_Coat_container_03;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_02_Coat_task_06;1002_0104_02_Coat_task_07;;;
1002_0104_02_Coat_task_06;TaskGoToPOITag;0;0;0;;;0;0;true;;googlywreck;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_02_Coat_task_06;;;0;;;;;;;;;;
1002_0104_02_Coat_task_07;TaskHaveItems;0;0;12;1002_0104_HuntersClasps;Lost;100;0;true;;googlywreck;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_plural;;;0;;;;;;;;;;
1002_0104_02_Coat_container_04;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_02_Coat_task_08;1002_0104_02_Coat_task_09;;;
1002_0104_02_Coat_task_08;TaskInteract;0;0;1;;;0;0;false;;;;false;;;;;;;SettlementOutfitting;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_02_Coat_task_08;;;0;;;;;;;;;;
1002_0104_02_Coat_task_09;TaskHaveItems;0;0;1;MediumChest_ShroudedIntentCoatT4;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_02_Coat_task_09;;;0;;;;;;;;;;
1002_0104_03_Pants_container;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;1002_0104_03_Pants_task_01;1002_0104_03_Pants_container_01;1002_0104_03_Pants_container_02;1002_0104_03_Pants_container_03;1002_0104_03_Pants_container_04
1002_0104_03_Pants_task_01;TaskGiveItem;0;0;1;WorkOrder_1002_0104_Pants_ShroudedIntent;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_03_Pants_task_01;;;1;;;;;;;;;;
1002_0104_03_Pants_container_01;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_03_Pants_task_02;1002_0104_03_Pants_task_03;;;
1002_0104_03_Pants_task_02;TaskGoToPOITag;0;0;0;;;0;0;true;;ruins;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_03_Pants_task_02;;;0;;;;;;;;;;
1002_0104_03_Pants_task_03;TaskHaveItems;0;0;13;1002_0104_MurkmossExtract;AngryEarth;100;0;true;;ruins;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_plural;;;0;;;;;;;;;;
1002_0104_03_Pants_container_02;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_03_Pants_task_04;1002_0104_03_Pants_task_05;;;
1002_0104_03_Pants_task_04;TaskGoToPOITag;0;0;0;;;0;0;true;morrowtide5;morrowtide5;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_03_Pants_task_04;;14196.0 7188.0 41.0;0;;;;;;;;;;
1002_0104_03_Pants_task_05;TaskHaveItems;0;0;12;1002_0104_WovenCording;Lost;100;0;true;morrowtide5;morrowtide5;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_plural;;14196.0 7188.0 41.0;0;;;;;;;;;;
1002_0104_03_Pants_container_03;ConsecutiveTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_03_Pants_task_06;1002_0104_03_Pants_task_07;;;
1002_0104_03_Pants_task_06;TaskGoToPOITag;0;0;0;;;0;0;true;;ancient_ruins_mainland_60311;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_03_Pants_task_06;;;0;;;;;;;;;;
1002_0104_03_Pants_task_07;TaskHaveItems;0;0;14;1002_0104_NightstoneSlivers;Ancient;100;0;true;;ancient_ruins_mainland_60311;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@10_task_haveItem_enemy_plural;;;0;;;;;;;;;;
1002_0104_03_Pants_container_04;SimpleTaskContainer;0;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;1002_0104_03_Pants_task_08;1002_0104_03_Pants_task_09;;;
1002_0104_03_Pants_task_08;TaskInteract;0;0;1;;;0;0;false;;;;false;;;;;;;SettlementOutfitting;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_03_Pants_task_08;;;0;;;;;;;;;;
1002_0104_03_Pants_task_09;TaskHaveItems;0;0;1;MediumLegs_ShroudedIntentPantsT5;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@1002_0104_03_Pants_task_09;;;0;;;;;;;;;;
