WeaponID;Grit;PhysicalArmorSetScaleFactor;ElementalArmorSetScaleFactor;ArmorRatingScaleFactor;WeightOverride;Encumbrance;EncumbrancePerGS;WeightClass;EquipLoad;MaxHealthMod;HealthRate;MaxStaminaMod;StaminaRate;MaxManaMod;ManaRate;MaxFoodMod;FoodBurn;MaxDrinkMod;DrinkBurn;BONLogging;BONMining;BONSkinning;BONHarvesting;EFFLogging;EFFMining;EFFSkinning;EFFHarvesting;ROLLogging;ROLMining;ROLSkinning;ROLHarvesting;ROLAlchemy;ROLBlacksmithing;ROLEngineering;ROLOutfitting;ROLProvisioning;ROLCamping;DEFStandard;DEFSiege;DEFStrike;DEFSlash;DEFThrust;DEFMagic;DEFFire;DEFLightning;DEFCorruption;ABSStandard;ABSSiege;ABSStrike;ABSSlash;ABSThrust;ABSMagic;ABSFire;ABSLightning;ABSCorruption;RESPoison;RESDisease;RESBleed;RESFrostbite;RESCurse;BLAStandard;BLASiege;BLAStrike;BLASlash;BLAThrust;BLAMagic;BLAFire;BLALightning;BLACorruption;ABAPoison;ABADisease;ABABleed;ABAFrostbite;ABACurse;DMGStandard;DMGSiege;DMGStrike;DMGSlash;DMGThrust;DMGMagic;DMGFire;DMGLightning;DMGCorruption;DMGVitalsCategory;AFAPoison;AFADisease;AFABleed;AFAFrostbite;AFACurse
Head_DuelistT3;1;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_DuelistT4;1.2999999523162842;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_DuelistT5;1.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_DuelistT2;0.800000011920929;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_DuelistT3;2.0999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_DuelistT4;2.5999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_DuelistT5;3;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_DuelistT2;0.4000000059604645;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_DuelistT3;1;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_DuelistT4;1.2999999523162842;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_DuelistT5;1.5;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_DuelistT2;0.6000000238418579;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_DuelistT3;1.7000000476837158;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_DuelistT4;2.200000047683716;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_DuelistT5;2.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_DuelistT2;0.4000000059604645;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_DuelistT3;1;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_DuelistT4;1.2999999523162842;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_DuelistT5;1.5;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_SageT3;1;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_SageT4;1.2999999523162842;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_SageT5;1.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_SageT3;2.0999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_SageT4;2.5999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_SageT5;3;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_SageT3;1;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_SageT4;1.2999999523162842;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_SageT5;1.5;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_SageT3;1.7000000476837158;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_SageT4;2.200000047683716;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_SageT5;2.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_SageT3;1;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_SageT4;1.2999999523162842;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_SageT5;1.5;0.25;0.8181700110435486;0.15000000596046448;16.806764602661133;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_WitchHunterT2;0.6000000238418579;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_WitchHunterT3;1.7000000476837158;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_WitchHunterT4;2.5;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_WitchHunterT5;3;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_WitchHunterT2;1.2000000476837158;0.6666600108146667;0.3333300054073334;0.30000001192092896;72.999267578125;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_WitchHunterT3;3.5;0.6666600108146667;0.3333300054073334;0.30000001192092896;72.999267578125;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_WitchHunterT4;5;0.6666600108146667;0.3333300054073334;0.30000001192092896;72.999267578125;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_WitchHunterT5;6;0.6666600108146667;0.3333300054073334;0.30000001192092896;72.999267578125;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_WitchHunterT2;0.6000000238418579;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_WitchHunterT3;1.7000000476837158;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_WitchHunterT4;2.5;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_WitchHunterT5;3;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_WitchHunterT2;1;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_WitchHunterT3;2.9000000953674316;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_WitchHunterT4;4.199999809265137;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_WitchHunterT5;5;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_WitchHunterT2;0.6000000238418579;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_WitchHunterT3;1.7000000476837158;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_WitchHunterT4;2.5;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_WitchHunterT5;3;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_UndeadBerserkerT2;0.6000000238418579;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_UndeadBerserkerT3;1.7000000476837158;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_UndeadBerserkerT4;2.5;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_UndeadBerserkerT5;3;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_UndeadBerserkerT2;1.2000000476837158;0.6666600108146667;0.3333300054073334;0.30000001192092896;72.999267578125;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_UndeadBerserkerT3;3.5;0.6666600108146667;0.3333300054073334;0.30000001192092896;72.999267578125;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_UndeadBerserkerT4;5;0.6666600108146667;0.3333300054073334;0.30000001192092896;72.999267578125;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_UndeadBerserkerT5;6;0.6666600108146667;0.3333300054073334;0.30000001192092896;72.999267578125;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_UndeadBerserkerT2;0.6000000238418579;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_UndeadBerserkerT3;1.7000000476837158;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_UndeadBerserkerT4;2.5;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hands_UndeadBerserkerT5;3;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_UndeadBerserkerT2;1;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_UndeadBerserkerT3;2.9000000953674316;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_UndeadBerserkerT4;4.199999809265137;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legs_UndeadBerserkerT5;5;0.6666600108146667;0.3333300054073334;0.20000000298023224;48.66617965698242;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_UndeadBerserkerT2;0.6000000238418579;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_UndeadBerserkerT3;1.7000000476837158;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_UndeadBerserkerT4;2.5;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feet_UndeadBerserkerT5;3;0.6666600108146667;0.3333300054073334;0.15000000596046448;36.4996337890625;0;0;Medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_UndeadNavigatorT2;0.4000000059604645;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_UndeadNavigatorT3;1;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_UndeadNavigatorT4;1.2999999523162842;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Head_UndeadNavigatorT5;1.5;0.25;0.8181700110435486;0.20000000298023224;22.409019470214844;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_UndeadNavigatorT2;0.800000011920929;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_UndeadNavigatorT3;2.0999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_UndeadNavigatorT4;2.5999999046325684;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chest_UndeadNavigatorT5;3;0.25;0.8181700110435486;0.30000001192092896;33.613529205322266;0;0;Light;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
