ItemID;Name;ItemType;ItemTypeDisplayName;Description;ItemClass;TradingCategory;TradingFamily;TradingGroup;BindOnPickup;BindOnEquip;GearScoreOverride;MinGearScore;MaxGearScore;Tier;ItemStatsRef;GrantsHWMBump;IgnoreNameChanges;CanHavePerks;CanReplaceGem;Perk1;Perk2;Perk3;Perk4;Perk5;PerkBucket1;PerkBucket2;PerkBucket3;PerkBucket4;PerkBucket5;ForceRarity;RequiredLevel;UseTypeAffix;UseMaterialAffix;UseMagicAffix;IconCaptureGroup;UiItemClass;RDyeSlotDisabled;GDyeSlotDisabled;BDyeSlotDisabled;ADyeSlotDisabled;ArmorAppearanceM;ArmorAppearanceF;WeaponAppearanceOverride;ConfirmDestroy;ConfirmBeforeUse;ConsumeOnUse;PrefabPath;HousingTags;IconPath;HiResIconPath;MaxStackSize;DeathDropPercentage;Nonremovable;IsMissionItem;IsUniqueItem;ContainerLevel;ContainerGS;IsSalvageable;SalvageResources;IsRepairable;RepairDustModifier;RepairRecipe;CraftingRecipe;RepairGameEventID;SalvageGameEventID;SalvageAchievement;RepairTypes;IngredientCategories;IngredientBonusPrimary;IngredientBonusSecondary;IngredientGearScoreBaseBonus;IngredientGearScoreMaxBonus;ExtraBonusItemChance;Durability;DurabilityDmgOnDeath;DestroyOnBreak;Weight;AcquisitionNotificationId;AudioPickup;AudioPlace;AudioUse;AudioCreated;AudioDestroyed;MannequinTag;SoundTableID;WarboardGatherStat;WarboardDepositStat;Notes;HideInLootTicker;HideFromRewardOpenPopup
Omega_LumberAxe_T5;@Omega_LumberAxe_MasterName;Weapon;@ui_itemtypedescription_tool;@Omega_LumberAxe_Description;EquippableTool+Axe+LoggingAxe;;;;false;false;600;600;600;5;LoggingAxeT5;;;true;true;PerkID_Tools_Durability;PerkID_Tools_LoggingLuck;PerkID_Tools_LoggingYield;PerkID_Tools_LoggingXP;PerkID_Tools_HasteOnGather;;;;;;0;;true;true;true;2hLoggingAxe;UI_Tools;false;false;false;false;;;2hAxeT5;;false;false;Items/Weapons/weapon;;lyshineui/images/icons/items/Weapon/2hAxeT5.png;lyshineui/images/icons/items_hires/2hAxeT5.png;1;0;false;;false;0;;true;true;true;4;SalvageSmall_MetalT5;SalvageSmall_MetalT5;;;;;;;;;;;1500;0;false;45;;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;2H_Axe;;;;;false
Omega_MiningPick_T5;@Omega_MiningPick_MasterName;Weapon;@ui_itemtypedescription_tool;@Omega_MiningPick_Description;EquippableTool+Axe+PickAxe;;;;false;false;600;600;600;5;2hPickT5;;;true;true;PerkID_Tools_Durability;PerkID_Tools_MiningLuck;PerkID_Tools_MiningYield;PerkID_Tools_MiningXP;PerkID_Tools_HasteOnGather;;;;;;0;;true;true;true;2hPickAxe;UI_Tools;false;false;true;false;;;2hPickT5;;false;false;Items/Weapons/weapon;;lyshineui/images/icons/items/Weapon/2hPickT5.png;lyshineui/images/icons/items_hires/2hPickT5.png;1;0;false;;false;0;;true;true;true;4;SalvageSmall_MetalT5;SalvageSmall_MetalT5;;;;;;;;;;;1500;0;false;45;;Play_UI_Pickup_Metal_Weapon;Play_UI_Drop_Metal_Weapon;Play_UI_Use_Metal_Weapon;Play_UI_Created_Metal_Weapon;Play_UI_item_broken;;2H_Pick;;;;;false
Omega_FishingPole_T5;@Omega_FishingPole_MasterName;Weapon;@ui_itemtypedescription_tool;@Omega_FishingPole_Description;EquippableTool+FishingPole;;;;false;false;600;600;600;5;2hFishingPoleT5;;;true;true;FishDurability3;FishLineStrengthSalt3;FishLineStrengthFresh3;FishCastDistanceDay3;FishCastDistanceNight3;;;;;;0;;true;true;true;FishingPole;UI_Tools;false;false;false;false;;;2hFishingPoleT5;;false;false;Items/Weapons/weapon;;lyshineui/images/icons/items/Weapon/2hFishingPoleT5.png;lyshineui/images/icons/items_hires/2hFishingPoleT5.png;1;0;false;;false;0;;true;true;true;4;SalvageLarge_TimberT5;SalvageLarge_TimberT5;;;;;;;;;;;2400;0;false;45;;Play_UI_Pickup_Wood;Play_UI_Drop_Wood;Play_UI_Use_Wood;Play_UI_Created_Wood;Play_UI_item_broken;;;;;;;false
Omega_Box_Weapons_PVP;@Omega_Box_Weapons_PVP_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Weapons_PVP_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardWeaponsT2.png;lyshineui/images/icons/items_hires/QuestRewardWeaponsT2.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaWeaponsPVP;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Soldier_PVP;@Omega_Box_Armor_Soldier_PVP_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Soldier_PVP_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/SprigganRewardContainer1.png;lyshineui/images/icons/items_hires/SprigganRewardContainer1.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSoldierPVP;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Soldier_PVP_Heavy;@Omega_Box_Armor_Soldier_PVP_Heavy_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Soldier_PVP_Heavy_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSoldierPVPHeavy;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Soldier_PVP_Medium;@Omega_Box_Armor_Soldier_PVP_Medium_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Soldier_PVP_Medium_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSoldierPVPMedium;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Soldier_PVP_Light;@Omega_Box_Armor_Soldier_PVP_Light_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Soldier_PVP_Light_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSoldierPVPLight;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Soldier_PVP_Trinket;@Omega_Box_Armor_Soldier_PVP_Trinket_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Soldier_PVP_Trinket_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSoldierPVPTrinket;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Ranger_PVP;@Omega_Box_Armor_Ranger_PVP_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Ranger_PVP_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/SprigganRewardContainer1.png;lyshineui/images/icons/items_hires/SprigganRewardContainer1.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorRangerPVP;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Ranger_PVP_Heavy;@Omega_Box_Armor_Ranger_PVP_Heavy_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Ranger_PVP_Heavy_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorRangerPVPHeavy;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Ranger_PVP_Medium;@Omega_Box_Armor_Ranger_PVP_Medium_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Ranger_PVP_Medium_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorRangerPVPMedium;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Ranger_PVP_Light;@Omega_Box_Armor_Ranger_PVP_Light_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Ranger_PVP_Light_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorRangerPVPLight;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Ranger_PVP_Trinket;@Omega_Box_Armor_Ranger_PVP_Trinket_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Ranger_PVP_Trinket_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorRangerPVPTrinket;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Scholar_PVP;@Omega_Box_Armor_Scholar_PVP_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Scholar_PVP_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/SprigganRewardContainer1.png;lyshineui/images/icons/items_hires/SprigganRewardContainer1.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorScholarPVP;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Scholar_PVP_Heavy;@Omega_Box_Armor_Scholar_PVP_Heavy_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Scholar_PVP_Heavy_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorScholarPVPHeavy;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Scholar_PVP_Medium;@Omega_Box_Armor_Scholar_PVP_Medium_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Scholar_PVP_Medium_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorScholarPVPMedium;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Scholar_PVP_Light;@Omega_Box_Armor_Scholar_PVP_Light_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Scholar_PVP_Light_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorScholarPVPLight;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Scholar_PVP_Trinket;@Omega_Box_Armor_Scholar_PVP_Trinket_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Scholar_PVP_Trinket_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorScholarPVPTrinket;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sage_PVP;@Omega_Box_Armor_Sage_PVP_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sage_PVP_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/SprigganRewardContainer1.png;lyshineui/images/icons/items_hires/SprigganRewardContainer1.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSagePVP;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sage_PVP_Heavy;@Omega_Box_Armor_Sage_PVP_Heavy_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sage_PVP_Heavy_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSagePVPHeavy;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sage_PVP_Medium;@Omega_Box_Armor_Sage_PVP_Medium_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sage_PVP_Medium_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSagePVPMedium;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sage_PVP_Light;@Omega_Box_Armor_Sage_PVP_Light_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sage_PVP_Light_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSagePVPLight;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sage_PVP_Trinket;@Omega_Box_Armor_Sage_PVP_Trinket_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sage_PVP_Trinket_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSagePVPTrinket;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sentry_PVP;@Omega_Box_Armor_Sentry_PVP_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sentry_PVP_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/SprigganRewardContainer1.png;lyshineui/images/icons/items_hires/SprigganRewardContainer1.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSentryPVP;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sentry_PVP_Heavy;@Omega_Box_Armor_Sentry_PVP_Heavy_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sentry_PVP_Heavy_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSentryPVPHeavy;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sentry_PVP_Medium;@Omega_Box_Armor_Sentry_PVP_Medium_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sentry_PVP_Medium_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSentryPVPMedium;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sentry_PVP_Light;@Omega_Box_Armor_Sentry_PVP_Light_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sentry_PVP_Light_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSentryPVPLight;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Box_Armor_Sentry_PVP_Trinket;@Omega_Box_Armor_Sentry_PVP_Trinket_MasterName;Resource;@ui_itemtypedescription_resource;@Omega_Box_Armor_Sentry_PVP_Trinket_Description;Resource+LootContainer;;;;false;false;0;0;0;5;;;;false;false;;;;;;;;;;;0;;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/QuestRewardArmorT3.png;lyshineui/images/icons/items_hires/QuestRewardArmorT3.png;10000;0;false;;false;1;;true;true;false;0;[LTID]OmegaArmorSentryPVPTrinket;;;;;;;;;;;;0;0;false;5;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;;;;;;;;false
Omega_Amulet_Soldier_PVP;@Omega_Amulet_MasterName;Armor;@ui_itemtypedescription_amuletjewelry;@Omega_Amulet_Description;EquippableAmulet+Jewelry;;;;false;false;600;600;600;5;AmuletCONT5;;;true;false;PerkID_Stat_ArmorSoldier;PerkID_Amulet_Healing;PerkID_Amulet_HP;PerkID_Amulet_FortifyOnLow;PerkID_Gem_WildernessWard4;;;;;;0;;true;true;true;;UI_Armor;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Armor/CorruptedAmulet19.png;lyshineui/images/icons/items_hires/CorruptedAmulet19.png;1;0;false;;false;0;;true;false;true;4;SalvageSmall_MetalT5;SalvageSmall_MetalT5;;SalvageCoinGrantT5;;;;;;;;;750;0.11999999731779099;false;1;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;Play_UI_item_broken;;;;;;;false
Omega_Amulet_Ranger_PVP;@Omega_Amulet_MasterName;Armor;@ui_itemtypedescription_amuletjewelry;@Omega_Amulet_Description;EquippableAmulet+Jewelry;;;;false;false;600;600;600;5;AmuletCONT5;;;true;false;PerkID_Stat_ArmorRanger;PerkID_Amulet_Healing;PerkID_Amulet_HP;PerkID_Amulet_FortifyOnLow;PerkID_Gem_WildernessWard4;;;;;;0;;true;true;true;;UI_Armor;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Armor/CorruptedAmulet19.png;lyshineui/images/icons/items_hires/CorruptedAmulet19.png;1;0;false;;false;0;;true;false;true;4;SalvageSmall_MetalT5;SalvageSmall_MetalT5;;SalvageCoinGrantT5;;;;;;;;;750;0.11999999731779099;false;1;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;Play_UI_item_broken;;;;;;;false
Omega_Amulet_Scholar_PVP;@Omega_Amulet_MasterName;Armor;@ui_itemtypedescription_amuletjewelry;@Omega_Amulet_Description;EquippableAmulet+Jewelry;;;;false;false;600;600;600;5;AmuletCONT5;;;true;false;PerkID_Stat_ArmorScholar;PerkID_Amulet_Healing;PerkID_Amulet_HP;PerkID_Amulet_FortifyOnLow;PerkID_Gem_WildernessWard4;;;;;;0;;true;true;true;;UI_Armor;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Armor/CorruptedAmulet19.png;lyshineui/images/icons/items_hires/CorruptedAmulet19.png;1;0;false;;false;0;;true;false;true;4;SalvageSmall_MetalT5;SalvageSmall_MetalT5;;SalvageCoinGrantT5;;;;;;;;;750;0.11999999731779099;false;1;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;Play_UI_item_broken;;;;;;;false
Omega_Amulet_Sage_PVP;@Omega_Amulet_MasterName;Armor;@ui_itemtypedescription_amuletjewelry;@Omega_Amulet_Description;EquippableAmulet+Jewelry;;;;false;false;600;600;600;5;AmuletCONT5;;;true;false;PerkID_Stat_ArmorSage;PerkID_Amulet_Healing;PerkID_Amulet_HP;PerkID_Amulet_FortifyOnLow;PerkID_Gem_WildernessWard4;;;;;;0;;true;true;true;;UI_Armor;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Armor/CorruptedAmulet19.png;lyshineui/images/icons/items_hires/CorruptedAmulet19.png;1;0;false;;false;0;;true;false;true;4;SalvageSmall_MetalT5;SalvageSmall_MetalT5;;SalvageCoinGrantT5;;;;;;;;;750;0.11999999731779099;false;1;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;Play_UI_item_broken;;;;;;;false
Omega_Amulet_Sentry_PVP;@Omega_Amulet_MasterName;Armor;@ui_itemtypedescription_amuletjewelry;@Omega_Amulet_Description;EquippableAmulet+Jewelry;;;;false;false;600;600;600;5;AmuletCONT5;;;true;false;PerkID_Stat_ArmorSentry;PerkID_Amulet_Healing;PerkID_Amulet_HP;PerkID_Amulet_FortifyOnLow;PerkID_Gem_WildernessWard4;;;;;;0;;true;true;true;;UI_Armor;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Armor/CorruptedAmulet19.png;lyshineui/images/icons/items_hires/CorruptedAmulet19.png;1;0;false;;false;0;;true;false;true;4;SalvageSmall_MetalT5;SalvageSmall_MetalT5;;SalvageCoinGrantT5;;;;;;;;;750;0.11999999731779099;false;1;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;Play_UI_item_broken;;;;;;;false
