MetaAchievementId;ReadyForSteam;SteamApiName;Type;Predecessor MetaAchievementIds;ProgressId;ProgressIdParent;UIDisplayCategory;Title;Description;Hidden Text;Notification Verbosity;Tier;Icon;Entitlement Id;AchievePoints;Total;VitalsCategories;Categorical Progression;LorePagesTopicIds;TradeskillType;ItemClass;TrueFalse;QuestGroupTag;GameEventType;TerritoryId;IsPvp;InGroup;FactionType;MissionGoalType;GameModeId;GameModeResult;AttributeType;AchievementsID;AchievementCategory
PvE_FactionMissions_ShatteredMtn3;false;;FactionMissions;;;PvE_FactionMissions_ShatteredMtn;PvE_By_Territory;@ui_metachievement_pvefactionmissions_shatteredmtn_title3;@ui_metachievement_pvefactionmissions_shatteredmtn_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PvE_FactionMissions_ByTerritory_ShatteredMountain1;;0;100;;;;;;false;;;7;NO;;;;;;;;
PvE_FactionMissions_ShatteredMtn4;false;;FactionMissions;;;PvE_FactionMissions_ShatteredMtn;PvE_By_Territory;@ui_metachievement_pvefactionmissions_shatteredmtn_title4;@ui_metachievement_pvefactionmissions_shatteredmtn_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PvE_FactionMissions_ByTerritory_ShatteredMountain1;;0;250;;;;;;false;;;7;NO;;;;;;;;
PvE_FactionMissions_ShatteredMtn5;false;;FactionMissions;;;PvE_FactionMissions_ShatteredMtn;PvE_By_Territory;@ui_metachievement_pvefactionmissions_shatteredmtn_title5;@ui_metachievement_pvefactionmissions_shatteredmtn_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PvE_FactionMissions_ByTerritory_ShatteredMountain1;;0;500;;;;;;false;;;7;NO;;;;;;;;
PvE_FactionMissions_WeaversFen1;false;;FactionMissions;;PvE_FactionMissions_WeaversFen;;PvE_By_Territory;@ui_metachievement_pvefactionmissions_weaversfen_title1;@ui_metachievement_pvefactionmissions_weaversfen_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PvE_FactionMissions_ByTerritory_WeaversFen1;;0;25;;;;;;false;;;13;NO;;;;;;;;
PvE_FactionMissions_WeaversFen2;false;;FactionMissions;;;PvE_FactionMissions_WeaversFen;PvE_By_Territory;@ui_metachievement_pvefactionmissions_weaversfen_title2;@ui_metachievement_pvefactionmissions_weaversfen_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PvE_FactionMissions_ByTerritory_WeaversFen1;;0;50;;;;;;false;;;13;NO;;;;;;;;
PvE_FactionMissions_WeaversFen3;false;;FactionMissions;;;PvE_FactionMissions_WeaversFen;PvE_By_Territory;@ui_metachievement_pvefactionmissions_weaversfen_title3;@ui_metachievement_pvefactionmissions_weaversfen_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PvE_FactionMissions_ByTerritory_WeaversFen1;;0;100;;;;;;false;;;13;NO;;;;;;;;
PvE_FactionMissions_WeaversFen4;false;;FactionMissions;;;PvE_FactionMissions_WeaversFen;PvE_By_Territory;@ui_metachievement_pvefactionmissions_weaversfen_title4;@ui_metachievement_pvefactionmissions_weaversfen_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PvE_FactionMissions_ByTerritory_WeaversFen1;;0;250;;;;;;false;;;13;NO;;;;;;;;
PvE_FactionMissions_WeaversFen5;false;;FactionMissions;;;PvE_FactionMissions_WeaversFen;PvE_By_Territory;@ui_metachievement_pvefactionmissions_weaversfen_title5;@ui_metachievement_pvefactionmissions_weaversfen_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PvE_FactionMissions_ByTerritory_WeaversFen1;;0;500;;;;;;false;;;13;NO;;;;;;;;
PvE_FactionMissions_Windsward1;false;;FactionMissions;;PvE_FactionMissions_Windsward;;PvE_By_Territory;@ui_metachievement_pvefactionmissions_windsward_title1;@ui_metachievement_pvefactionmissions_windsward_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PvE_FactionMissions_ByTerritory_Windsward1;;0;25;;;;;;false;;;6;NO;;;;;;;;
PvE_FactionMissions_Windsward2;false;;FactionMissions;;;PvE_FactionMissions_Windsward;PvE_By_Territory;@ui_metachievement_pvefactionmissions_windsward_title2;@ui_metachievement_pvefactionmissions_windsward_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PvE_FactionMissions_ByTerritory_Windsward1;;0;50;;;;;;false;;;6;NO;;;;;;;;
PvE_FactionMissions_Windsward3;false;;FactionMissions;;;PvE_FactionMissions_Windsward;PvE_By_Territory;@ui_metachievement_pvefactionmissions_windsward_title3;@ui_metachievement_pvefactionmissions_windsward_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PvE_FactionMissions_ByTerritory_Windsward1;;0;100;;;;;;false;;;6;NO;;;;;;;;
PvE_FactionMissions_Windsward4;false;;FactionMissions;;;PvE_FactionMissions_Windsward;PvE_By_Territory;@ui_metachievement_pvefactionmissions_windsward_title4;@ui_metachievement_pvefactionmissions_windsward_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PvE_FactionMissions_ByTerritory_Windsward1;;0;250;;;;;;false;;;6;NO;;;;;;;;
PvE_FactionMissions_Windsward5;false;;FactionMissions;;;PvE_FactionMissions_Windsward;PvE_By_Territory;@ui_metachievement_pvefactionmissions_windsward_title5;@ui_metachievement_pvefactionmissions_windsward_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PvE_FactionMissions_ByTerritory_Windsward1;;0;500;;;;;;false;;;6;NO;;;;;;;;
PvP_FactionMissions_Espionage1;false;;FactionMissions;;PvP_FactionMissions_Espionage;;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_espionage_title1;@ui_metachievement_pvpfactionmissions_espionage_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PvP_FactionMissions_Espionage1;;0;5;;;;;;false;;;0;ANY;;;Espionage;;;;;
PvP_FactionMissions_Espionage2;false;;FactionMissions;;;PvP_FactionMissions_Espionage;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_espionage_title2;@ui_metachievement_pvpfactionmissions_espionage_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PvP_FactionMissions_Espionage1;;0;20;;;;;;false;;;0;;;;Espionage;;;;;
PvP_FactionMissions_Espionage3;false;;FactionMissions;;;PvP_FactionMissions_Espionage;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_espionage_title3;@ui_metachievement_pvpfactionmissions_espionage_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PvP_FactionMissions_Espionage1;;0;50;;;;;;false;;;0;;;;Espionage;;;;;
PvP_FactionMissions_Espionage4;false;;FactionMissions;;;PvP_FactionMissions_Espionage;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_espionage_title4;@ui_metachievement_pvpfactionmissions_espionage_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PvP_FactionMissions_Espionage1;;0;100;;;;;;false;;;0;;;;Espionage;;;;;
PvP_FactionMissions_Espionage5;false;;FactionMissions;;;PvP_FactionMissions_Espionage;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_espionage_title5;@ui_metachievement_pvpfactionmissions_espionage_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PvP_FactionMissions_Espionage1;;0;200;;;;;;false;;;0;;;;Espionage;;;;;
PvP_FactionMissions_Control1;false;;FactionMissions;;PvP_FactionMissions_Control;;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Control_title1;@ui_metachievement_pvpfactionmissions_control_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PvP_FactionMissions_Control1;;0;5;;;;;;false;;;0;ANY;;;Control;;;;;
PvP_FactionMissions_Control2;false;;FactionMissions;;;PvP_FactionMissions_Control;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Control_title2;@ui_metachievement_pvpfactionmissions_control_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PvP_FactionMissions_Control1;;0;20;;;;;;false;;;0;;;;Control;;;;;
PvP_FactionMissions_Control3;false;;FactionMissions;;;PvP_FactionMissions_Control;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Control_title3;@ui_metachievement_pvpfactionmissions_control_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PvP_FactionMissions_Control1;;0;50;;;;;;false;;;0;;;;Control;;;;;
PvP_FactionMissions_Control4;false;;FactionMissions;;;PvP_FactionMissions_Control;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Control_title4;@ui_metachievement_pvpfactionmissions_control_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PvP_FactionMissions_Control1;;0;100;;;;;;false;;;0;;;;Control;;;;;
PvP_FactionMissions_Control5;false;;FactionMissions;;;PvP_FactionMissions_Control;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Control_title5;@ui_metachievement_pvpfactionmissions_control_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PvP_FactionMissions_Control1;;0;200;;;;;;false;;;0;;;;Control;;;;;
PvP_FactionMissions_Intercept1;false;;FactionMissions;;PvP_FactionMissions_Intercept;;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Intercept_title1;@ui_metachievement_pvpfactionmissions_intercept_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PvP_FactionMissions_Intercept1;;0;5;;;;;;false;;;0;ANY;;;Intercept;;;;;
PvP_FactionMissions_Intercept2;false;;FactionMissions;;;PvP_FactionMissions_Intercept;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Intercept_title2;@ui_metachievement_pvpfactionmissions_intercept_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PvP_FactionMissions_Intercept1;;0;20;;;;;;false;;;0;;;;Intercept;;;;;
PvP_FactionMissions_Intercept3;false;;FactionMissions;;;PvP_FactionMissions_Intercept;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Intercept_title3;@ui_metachievement_pvpfactionmissions_intercept_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PvP_FactionMissions_Intercept1;;0;50;;;;;;false;;;0;;;;Intercept;;;;;
PvP_FactionMissions_Intercept4;false;;FactionMissions;;;PvP_FactionMissions_Intercept;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Intercept_title4;@ui_metachievement_pvpfactionmissions_intercept_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PvP_FactionMissions_Intercept1;;0;100;;;;;;false;;;0;;;;Intercept;;;;;
PvP_FactionMissions_Intercept5;false;;FactionMissions;;;PvP_FactionMissions_Intercept;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Intercept_title5;@ui_metachievement_pvpfactionmissions_intercept_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PvP_FactionMissions_Intercept1;;0;200;;;;;;false;;;0;;;;Intercept;;;;;
PvP_FactionMissions_Poach1;false;;FactionMissions;;PvP_FactionMissions_Poach;;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Poach_title1;@ui_metachievement_pvpfactionmissions_poach_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PvP_FactionMissions_Poach1;;0;5;;;;;;false;;;0;ANY;;;Poach;;;;;
PvP_FactionMissions_Poach2;false;;FactionMissions;;;PvP_FactionMissions_Poach;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Poach_title2;@ui_metachievement_pvpfactionmissions_poach_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PvP_FactionMissions_Poach1;;0;20;;;;;;false;;;0;;;;Poach;;;;;
PvP_FactionMissions_Poach3;false;;FactionMissions;;;PvP_FactionMissions_Poach;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Poach_title3;@ui_metachievement_pvpfactionmissions_poach_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PvP_FactionMissions_Poach1;;0;50;;;;;;false;;;0;;;;Poach;;;;;
PvP_FactionMissions_Poach4;false;;FactionMissions;;;PvP_FactionMissions_Poach;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Poach_title4;@ui_metachievement_pvpfactionmissions_poach_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PvP_FactionMissions_Poach1;;0;100;;;;;;false;;;0;;;;Poach;;;;;
PvP_FactionMissions_Poach5;false;;FactionMissions;;;PvP_FactionMissions_Poach;PvP_Stir_The_Pot;@ui_metachievement_pvpfactionmissions_Poach_title5;@ui_metachievement_pvpfactionmissions_poach_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PvP_FactionMissions_Poach1;;0;200;;;;;;false;;;0;;;;Poach;;;;;
PVP_FactionMissions_ByTerritory_Brightwood1;false;;FactionMissions;;PVP_FactionMissions_ByTerritory_Brightwood;;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_brightwood_title1;@ui_metachievement_pvpfactionmissions_brightwood_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PVP_FactionMissions_ByTerritory_Brightwood1;;0;25;;;;;;false;;;2;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Brightwood2;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Brightwood;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_brightwood_title2;@ui_metachievement_pvpfactionmissions_brightwood_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PVP_FactionMissions_ByTerritory_Brightwood1;;0;50;;;;;;false;;;2;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Brightwood3;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Brightwood;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_brightwood_title3;@ui_metachievement_pvpfactionmissions_brightwood_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PVP_FactionMissions_ByTerritory_Brightwood1;;0;100;;;;;;false;;;2;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Brightwood4;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Brightwood;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_brightwood_title4;@ui_metachievement_pvpfactionmissions_brightwood_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PVP_FactionMissions_ByTerritory_Brightwood1;;0;250;;;;;;false;;;2;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Brightwood5;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Brightwood;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_brightwood_title5;@ui_metachievement_pvpfactionmissions_brightwood_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PVP_FactionMissions_ByTerritory_Brightwood1;;0;500;;;;;;false;;;2;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_CutlassKey1;false;;FactionMissions;;PVP_FactionMissions_ByTerritory_CutlassKey;;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_cutlasskey_title1;@ui_metachievement_pvpfactionmissions_cutlasskey_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PVP_FactionMissions_ByTerritory_CutlassKey1;;0;25;;;;;;false;;;10;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_CutlassKey2;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_CutlassKey;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_cutlasskey_title2;@ui_metachievement_pvpfactionmissions_cutlasskey_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PVP_FactionMissions_ByTerritory_CutlassKey1;;0;50;;;;;;false;;;10;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_CutlassKey3;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_CutlassKey;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_cutlasskey_title3;@ui_metachievement_pvpfactionmissions_cutlasskey_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PVP_FactionMissions_ByTerritory_CutlassKey1;;0;100;;;;;;false;;;10;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_CutlassKey4;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_CutlassKey;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_cutlasskey_title4;@ui_metachievement_pvpfactionmissions_cutlasskey_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PVP_FactionMissions_ByTerritory_CutlassKey1;;0;250;;;;;;false;;;10;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_CutlassKey5;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_CutlassKey;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_cutlasskey_title5;@ui_metachievement_pvpfactionmissions_cutlasskey_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PVP_FactionMissions_ByTerritory_CutlassKey1;;0;500;;;;;;false;;;10;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Edengrove1;false;;FactionMissions;;PVP_FactionMissions_ByTerritory_Edengrove;;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_edengrove_title1;@ui_metachievement_pvpfactionmissions_edengrove_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1;;0;25;;;;;;false;;;14;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Edengrove2;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Edengrove;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_edengrove_title2;@ui_metachievement_pvpfactionmissions_edengrove_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1;;0;50;;;;;;false;;;14;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Edengrove3;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Edengrove;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_edengrove_title3;@ui_metachievement_pvpfactionmissions_edengrove_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1;;0;100;;;;;;false;;;14;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Edengrove4;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Edengrove;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_edengrove_title4;@ui_metachievement_pvpfactionmissions_edengrove_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1;;0;250;;;;;;false;;;14;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Edengrove5;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Edengrove;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_edengrove_title5;@ui_metachievement_pvpfactionmissions_edengrove_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1;;0;500;;;;;;false;;;14;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Everfall1;false;;FactionMissions;;PVP_FactionMissions_ByTerritory_Everfall;;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_everfall_title1;@ui_metachievement_pvpfactionmissions_everfall_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1;;0;25;;;;;;false;;;4;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Everfall2;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Everfall;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_everfall_title2;@ui_metachievement_pvpfactionmissions_everfall_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1;;0;50;;;;;;false;;;4;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Everfall3;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Everfall;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_everfall_title3;@ui_metachievement_pvpfactionmissions_everfall_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1;;0;100;;;;;;false;;;4;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Everfall4;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Everfall;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_everfall_title4;@ui_metachievement_pvpfactionmissions_everfall_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1;;0;250;;;;;;false;;;4;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_Everfall5;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_Everfall;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_everfall_title5;@ui_metachievement_pvpfactionmissions_everfall_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1;;0;500;;;;;;false;;;4;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_FirstLight1;false;;FactionMissions;;PVP_FactionMissions_ByTerritory_FirstLight;;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_firstlight_title1;@ui_metachievement_pvpfactionmissions_firstlight_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1;;0;25;;;;;;false;;;9;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_FirstLight2;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_FirstLight;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_firstlight_title2;@ui_metachievement_pvpfactionmissions_firstlight_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1;;0;50;;;;;;false;;;9;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_FirstLight3;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_FirstLight;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_firstlight_title3;@ui_metachievement_pvpfactionmissions_firstlight_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1;;0;100;;;;;;false;;;9;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_FirstLight4;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_FirstLight;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_firstlight_title4;@ui_metachievement_pvpfactionmissions_firstlight_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1;;0;250;;;;;;false;;;9;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_FirstLight5;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_FirstLight;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_firstlight_title5;@ui_metachievement_pvpfactionmissions_firstlight_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1;;0;500;;;;;;false;;;9;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_GreatCleave1;false;;FactionMissions;;PVP_FactionMissions_ByTerritory_GreatCleave;;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_greatcleave_title1;@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1;;0;25;;;;;;false;;;3;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_GreatCleave2;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_GreatCleave;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_greatcleave_title2;@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1;;0;50;;;;;;false;;;3;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_GreatCleave3;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_GreatCleave;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_greatcleave_title3;@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1;;0;100;;;;;;false;;;3;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_GreatCleave4;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_GreatCleave;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_greatcleave_title4;@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iv;Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1;;0;250;;;;;;false;;;3;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_GreatCleave5;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_GreatCleave;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_greatcleave_title5;@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_v;Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1;;0;500;;;;;;false;;;3;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_MonarchsBluffs1;false;;FactionMissions;;PVP_FactionMissions_ByTerritory_MonarchsBluffs;;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_monarchbluff_title1;@ui_metachievement_pvpfactionmissions_monarchbluff_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_i;Icons\Achievements\PVP_FactionMissions_ByTerritory_MonarchsBluff1;;0;25;;;;;;false;;;12;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_MonarchsBluffs2;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_MonarchsBluffs;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_monarchbluff_title2;@ui_metachievement_pvpfactionmissions_monarchbluff_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_ii;Icons\Achievements\PVP_FactionMissions_ByTerritory_MonarchsBluff1;;0;50;;;;;;false;;;12;YES;;;;;;;;
PVP_FactionMissions_ByTerritory_MonarchsBluffs3;false;;FactionMissions;;;PVP_FactionMissions_ByTerritory_MonarchsBluffs;PvP_By_Territory;@ui_metachievement_pvpfactionmissions_monarchbluff_title3;@ui_metachievement_pvpfactionmissions_monarchbluff_generic_desc;;OneHundred;@ui_meta_achievements_roman_numeral_iii;Icons\Achievements\PVP_FactionMissions_ByTerritory_MonarchsBluff1;;0;100;;;;;;false;;;12;YES;;;;;;;;
