Level;DisplayName;RequiredLevel;MaximumInfluence;InfluenceCost;CurrencyCost;SanityCheck;GameEventId;RecipeLevel;RollBonus;GatheringMultiplier;GatheringEfficiency;IconTypeUnlock;IsMilestone;Tooltip;EntitlementId;XpReward
352;;0;4800;4800;0;true;;0;3520;0;2.9700000286102295;;false;;;1910
353;;0;4800;4800;0;true;;0;3530;0;2.9800000190734863;;false;;;1915
354;;0;4800;4800;0;true;;0;3540;0;2.990000009536743;;false;;;1920
355;;0;4800;4800;0;true;;0;3550;0;3;;false;;;1925
356;;0;4800;4800;0;true;;0;3560;0;3.009999990463257;;false;;;1930
357;;0;4800;4800;0;true;;0;3570;0;3.0199999809265137;;false;;;1935
358;;0;4800;4800;0;true;;0;3580;0;3.0299999713897705;;false;;;1940
359;;0;4800;4800;0;true;;0;3590;0;3.0399999618530273;;false;;;1945
360;;0;4800;4800;0;true;;0;3600;0;3.049999952316284;;false;;;1950
361;;0;4800;4800;0;true;;0;3610;0;3.059999942779541;;false;;;1955
362;;0;4800;4800;0;true;;0;3620;0;3.069999933242798;;false;;;1960
363;;0;4800;4800;0;true;;0;3630;0;3.0799999237060547;;false;;;1965
364;;0;4800;4800;0;true;;0;3640;0;3.0899999141693115;;false;;;1970
365;;0;4800;4800;0;true;;0;3650;0;3.0999999046325684;;false;;;1975
366;;0;4800;4800;0;true;;0;3660;0;3.109999895095825;;false;;;1980
367;;0;4800;4800;0;true;;0;3670;0;3.119999885559082;;false;;;1985
368;;0;4800;4800;0;true;;0;3680;0;3.130000114440918;;false;;;1990
369;;0;4800;4800;0;true;;0;3690;0;3.140000104904175;;false;;;1995
370;;0;4800;4800;0;true;;0;3700;0;3.1500000953674316;;false;;;2000
371;;0;4800;4800;0;true;;0;3710;0;3.1600000858306885;;false;;;2005
372;;0;4800;4800;0;true;;0;3720;0;3.1700000762939453;;false;;;2010
373;;0;4800;4800;0;true;;0;3730;0;3.180000066757202;;false;;;2015
374;;0;4800;4800;0;true;;0;3740;0;3.190000057220459;;false;;;2020
375;;0;4800;4800;0;true;;0;3750;0;3.200000047683716;;false;;;2025
376;;0;4800;4800;0;true;;0;3760;0;3.2100000381469727;;false;;;2030
377;;0;4800;4800;0;true;;0;3770;0;3.2200000286102295;;false;;;2035
378;;0;4800;4800;0;true;;0;3780;0;3.2300000190734863;;false;;;2040
379;;0;4800;4800;0;true;;0;3790;0;3.240000009536743;;false;;;2045
380;;0;4800;4800;0;true;;0;3800;0;3.25;;false;;;2050
381;;0;4800;4800;0;true;;0;3810;0;3.259999990463257;;false;;;2055
382;;0;4800;4800;0;true;;0;3820;0;3.2699999809265137;;false;;;2060
383;;0;4800;4800;0;true;;0;3830;0;3.2799999713897705;;false;;;2065
384;;0;4800;4800;0;true;;0;3840;0;3.2899999618530273;;false;;;2070
385;;0;4800;4800;0;true;;0;3850;0;3.299999952316284;;false;;;2075
386;;0;4800;4800;0;true;;0;3860;0;3.309999942779541;;false;;;2080
387;;0;4800;4800;0;true;;0;3870;0;3.319999933242798;;false;;;2085
388;;0;4800;4800;0;true;;0;3880;0;3.3299999237060547;;false;;;2090
389;;0;4800;4800;0;true;;0;3890;0;3.3399999141693115;;false;;;2095
390;;0;4800;4800;0;true;;0;3900;0;3.3499999046325684;;false;;;2100
391;;0;4800;4800;0;true;;0;3910;0;3.359999895095825;;false;;;2105
392;;0;4800;4800;0;true;;0;3920;0;3.369999885559082;;false;;;2110
393;;0;4800;4800;0;true;;0;3930;0;3.380000114440918;;false;;;2115
394;;0;4800;4800;0;true;;0;3940;0;3.390000104904175;;false;;;2120
395;;0;4800;4800;0;true;;0;3950;0;3.4000000953674316;;false;;;2125
396;;0;4800;4800;0;true;;0;3960;0;3.4100000858306885;;false;;;2130
397;;0;4800;4800;0;true;;0;3970;0;3.4200000762939453;;false;;;2135
398;;0;4800;4800;0;true;;0;3980;0;3.430000066757202;;false;;;2140
399;;0;4800;4800;0;true;;0;3990;0;3.440000057220459;;false;;;2145
400;;0;4800;4800;0;true;;0;4000;0;3.450000047683716;;false;;;2150
401;;0;4800;4800;0;true;;0;4010;0;3.4600000381469727;;false;;;2155
402;;0;4800;4800;0;true;;0;4020;0;3.4700000286102295;;false;;;2160
403;;0;4800;4800;0;true;;0;4030;0;3.4800000190734863;;false;;;2165
404;;0;4800;4800;0;true;;0;4040;0;3.490000009536743;;false;;;2170
405;;0;4800;4800;0;true;;0;4050;0;3.5;;false;;;2175
406;;0;4800;4800;0;true;;0;4060;0;3.509999990463257;;false;;;2180
407;;0;4800;4800;0;true;;0;4070;0;3.5199999809265137;;false;;;2185
408;;0;4800;4800;0;true;;0;4080;0;3.5299999713897705;;false;;;2190
409;;0;4800;4800;0;true;;0;4090;0;3.5399999618530273;;false;;;2195
410;;0;4800;4800;0;true;;0;4100;0;3.549999952316284;;false;;;2200
411;;0;4800;4800;0;true;;0;4110;0;3.559999942779541;;false;;;2205
412;;0;4800;4800;0;true;;0;4120;0;3.569999933242798;;false;;;2210
413;;0;4800;4800;0;true;;0;4130;0;3.5799999237060547;;false;;;2215
414;;0;4800;4800;0;true;;0;4140;0;3.5899999141693115;;false;;;2220
415;;0;4800;4800;0;true;;0;4150;0;3.5999999046325684;;false;;;2225
416;;0;4800;4800;0;true;;0;4160;0;3.609999895095825;;false;;;2230
417;;0;4800;4800;0;true;;0;4170;0;3.619999885559082;;false;;;2235
418;;0;4800;4800;0;true;;0;4180;0;3.630000114440918;;false;;;2240
419;;0;4800;4800;0;true;;0;4190;0;3.640000104904175;;false;;;2245
420;;0;4800;4800;0;true;;0;4200;0;3.6500000953674316;;false;;;2250
421;;0;4800;4800;0;true;;0;4210;0;3.6600000858306885;;false;;;2255
422;;0;4800;4800;0;true;;0;4220;0;3.6700000762939453;;false;;;2260
423;;0;4800;4800;0;true;;0;4230;0;3.680000066757202;;false;;;2265
424;;0;4800;4800;0;true;;0;4240;0;3.690000057220459;;false;;;2270
425;;0;4800;4800;0;true;;0;4250;0;3.700000047683716;;false;;;2275
426;;0;4800;4800;0;true;;0;4260;0;3.7100000381469727;;false;;;2280
427;;0;4800;4800;0;true;;0;4270;0;3.7200000286102295;;false;;;2285
428;;0;4800;4800;0;true;;0;4280;0;3.7300000190734863;;false;;;2290
429;;0;4800;4800;0;true;;0;4290;0;3.740000009536743;;false;;;2295
430;;0;4800;4800;0;true;;0;4300;0;3.75;;false;;;2300
431;;0;4800;4800;0;true;;0;4310;0;3.759999990463257;;false;;;2305
432;;0;4800;4800;0;true;;0;4320;0;3.7699999809265137;;false;;;2310
433;;0;4800;4800;0;true;;0;4330;0;3.7799999713897705;;false;;;2315
434;;0;4800;4800;0;true;;0;4340;0;3.7899999618530273;;false;;;2320
435;;0;4800;4800;0;true;;0;4350;0;3.799999952316284;;false;;;2325
436;;0;4800;4800;0;true;;0;4360;0;3.809999942779541;;false;;;2330
437;;0;4800;4800;0;true;;0;4370;0;3.819999933242798;;false;;;2335
438;;0;4800;4800;0;true;;0;4380;0;3.8299999237060547;;false;;;2340
439;;0;4800;4800;0;true;;0;4390;0;3.8399999141693115;;false;;;2345
440;;0;4800;4800;0;true;;0;4400;0;3.8499999046325684;;false;;;2350
441;;0;4800;4800;0;true;;0;4410;0;3.859999895095825;;false;;;2355
442;;0;4800;4800;0;true;;0;4420;0;3.869999885559082;;false;;;2360
443;;0;4800;4800;0;true;;0;4430;0;3.880000114440918;;false;;;2365
444;;0;4800;4800;0;true;;0;4440;0;3.890000104904175;;false;;;2370
445;;0;4800;4800;0;true;;0;4450;0;3.9000000953674316;;false;;;2375
446;;0;4800;4800;0;true;;0;4460;0;3.9100000858306885;;false;;;2380
447;;0;4800;4800;0;true;;0;4470;0;3.9200000762939453;;false;;;2385
448;;0;4800;4800;0;true;;0;4480;0;3.930000066757202;;false;;;2390
449;;0;4800;4800;0;true;;0;4490;0;3.940000057220459;;false;;;2395
450;;0;4800;4800;0;true;;0;4500;0;3.950000047683716;;false;;;2400
451;;0;4800;4800;0;true;;0;4510;0;3.9600000381469727;;false;;;2405
452;;0;4800;4800;0;true;;0;4520;0;3.9700000286102295;;false;;;2410
453;;0;4800;4800;0;true;;0;4530;0;3.9800000190734863;;false;;;2415
454;;0;4800;4800;0;true;;0;4540;0;3.990000009536743;;false;;;2420
455;;0;4800;4800;0;true;;0;4550;0;4;;false;;;2425
456;;0;4800;4800;0;true;;0;4560;0;4.010000228881836;;false;;;2430
457;;0;4800;4800;0;true;;0;4570;0;4.019999980926514;;false;;;2435
458;;0;4800;4800;0;true;;0;4580;0;4.03000020980835;;false;;;2440
459;;0;4800;4800;0;true;;0;4590;0;4.039999961853027;;false;;;2445
460;;0;4800;4800;0;true;;0;4600;0;4.050000190734863;;false;;;2450
461;;0;4800;4800;0;true;;0;4610;0;4.059999942779541;;false;;;2455
462;;0;4800;4800;0;true;;0;4620;0;4.070000171661377;;false;;;2460
463;;0;4800;4800;0;true;;0;4630;0;4.079999923706055;;false;;;2465
464;;0;4800;4800;0;true;;0;4640;0;4.090000152587891;;false;;;2470
465;;0;4800;4800;0;true;;0;4650;0;4.099999904632568;;false;;;2475
466;;0;4800;4800;0;true;;0;4660;0;4.110000133514404;;false;;;2480
467;;0;4800;4800;0;true;;0;4670;0;4.119999885559082;;false;;;2485
468;;0;4800;4800;0;true;;0;4680;0;4.130000114440918;;false;;;2490
469;;0;4800;4800;0;true;;0;4690;0;4.139999866485596;;false;;;2495
470;;0;4800;4800;0;true;;0;4700;0;4.150000095367432;;false;;;2500
471;;0;4800;4800;0;true;;0;4710;0;4.159999847412109;;false;;;2505
472;;0;4800;4800;0;true;;0;4720;0;4.170000076293945;;false;;;2510
473;;0;4800;4800;0;true;;0;4730;0;4.179999828338623;;false;;;2515
474;;0;4800;4800;0;true;;0;4740;0;4.190000057220459;;false;;;2520
475;;0;4800;4800;0;true;;0;4750;0;4.199999809265137;;false;;;2525
476;;0;4800;4800;0;true;;0;4760;0;4.210000038146973;;false;;;2530
477;;0;4800;4800;0;true;;0;4770;0;4.21999979019165;;false;;;2535
478;;0;4800;4800;0;true;;0;4780;0;4.230000019073486;;false;;;2540
479;;0;4800;4800;0;true;;0;4790;0;4.239999771118164;;false;;;2545
480;;0;4800;4800;0;true;;0;4800;0;4.25;;false;;;2550
481;;0;4800;4800;0;true;;0;4810;0;4.260000228881836;;false;;;2555
482;;0;4800;4800;0;true;;0;4820;0;4.269999980926514;;false;;;2560
483;;0;4800;4800;0;true;;0;4830;0;4.28000020980835;;false;;;2565
484;;0;4800;4800;0;true;;0;4840;0;4.289999961853027;;false;;;2570
485;;0;4800;4800;0;true;;0;4850;0;4.300000190734863;;false;;;2575
486;;0;4800;4800;0;true;;0;4860;0;4.309999942779541;;false;;;2580
487;;0;4800;4800;0;true;;0;4870;0;4.320000171661377;;false;;;2585
488;;0;4800;4800;0;true;;0;4880;0;4.329999923706055;;false;;;2590
489;;0;4800;4800;0;true;;0;4890;0;4.340000152587891;;false;;;2595
490;;0;4800;4800;0;true;;0;4900;0;4.349999904632568;;false;;;2600
491;;0;4800;4800;0;true;;0;4910;0;4.360000133514404;;false;;;2605
492;;0;4800;4800;0;true;;0;4920;0;4.369999885559082;;false;;;2610
493;;0;4800;4800;0;true;;0;4930;0;4.380000114440918;;false;;;2615
494;;0;4800;4800;0;true;;0;4940;0;4.389999866485596;;false;;;2620
495;;0;4800;4800;0;true;;0;4950;0;4.400000095367432;;false;;;2625
496;;0;4800;4800;0;true;;0;4960;0;4.409999847412109;;false;;;2630
497;;0;4800;4800;0;true;;0;4970;0;4.420000076293945;;false;;;2635
498;;0;4800;4800;0;true;;0;4980;0;4.429999828338623;;false;;;2640
499;;0;4800;4800;0;true;;0;4990;0;4.440000057220459;;false;;;2645
500;;0;9600;4800;0;true;;0;5000;0;4.449999809265137;;false;;;2650
