TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;EnforceLocationRequirement;TerritoryID;POITag;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;TargetDescriptionTaskId;OverrideLocation;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
0904_0104_d_01_01_TaskHaveItems_40_StoneT1;TaskHaveItems;;;40;StoneT1;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0904_0104_overseersettlement_gather_stone;;;;;;;;;;;;;
0904_0104_d_01_02_TaskHaveItems_16_RawhideT1;TaskHaveItems;;;16;RawhideT1;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0904_0104_overseersettlement_gather_rawhide;;;;;;;;;;;;;
0904_0104_d_01_03_TaskHaveItems_40_WoodT1;TaskHaveItems;;;40;WoodT1;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0904_0104_overseersettlement_gather_wood;;;;;;;;;;;;;
0904_0104_d_02_container_overseersettlement_refine;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;0904_0104_d_02_01_TaskHaveAndReturnItems_10_TimberT2;0904_0104_d_02_02_TaskHaveAndReturnItems_10_BlockT2;0904_0104_d_02_03_TaskHaveAndReturnItems_4_LeatherT2;;
0904_0104_d_02_01_TaskHaveAndReturnItems_10_TimberT2;TaskHaveItems;;;10;TimberT2;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0904_0104_overseersettlement_refine_timber;;8852 643 3.16;;;;;;;;;;;
0904_0104_d_02_02_TaskHaveAndReturnItems_10_BlockT2;TaskHaveItems;;;10;BlockT2;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0904_0104_overseersettlement_refine_blocks;;8868 627 0.26;;;;;;;;;;;
0904_0104_d_02_03_TaskHaveAndReturnItems_4_LeatherT2;TaskHaveItems;;;4;LeatherT2;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0904_0104_overseersettlement_refine_leather;;8855 672 3.45;;;;;;;;;;;
0904_0103_d_00_container_introtoartificer;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0904_0103_d_01_transport_npc_note;0904_0103_d_02_have_npc_note;;;
0904_0103_d_01_transport_npc_note;TaskGiveAndTakeItem;;1;1;MI_SummonsNote;;0;100;true;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@09_task_transport_generic;;;1;;;;;;;;;;
0904_0103_d_02_have_npc_note;TaskHaveAndReturnItems;;1;1;MI_SummonsNote;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;@09_task_transport_generic;;;1;;;;;;;;;;
0905_0101_d_00_container_craftforartificer;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0905_0101_d_01_GiveItem_ArtificerResourceContainer1;0905_0101_d_02_container_craftforartificer_tasks;0905_0101_d_03_HaveItems_9_IngotT2;0905_0101_d_04_CraftRecipe;0905_0101_d_05_HaveItems_1_1hSwordT2
0905_0101_d_01_GiveItem_ArtificerResourceContainer1;TaskGiveItem;;1;1;ArtificerResourceContainer1;;0;0;false;;;;;true;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
0905_0101_d_02_container_craftforartificer_tasks;PartialTaskContainer;;;1;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;0905_0101_d_02_01_container_craftforartificer_tasks_ore;0905_0101_d_02_02_HaveItems_1_IngotT2;;;
0905_0101_d_02_01_container_craftforartificer_tasks_ore;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@objective_gatherironore;;;;;;;;;0905_0101_d_02_01_01_HaveItems_90_OreT1;;;;
0905_0101_d_02_01_01_HaveItems_90_OreT1;TaskHaveItems;;;90;OreT1;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0905_0101_d_01_task;;;;;;;;;;;;;
0905_0101_d_02_02_HaveItems_1_IngotT2;TaskHaveItems;;;1;IngotT2;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
0905_0101_d_03_HaveItems_9_IngotT2;TaskHaveItems;;;9;IngotT2;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0905_0101_d_02_task;;8844 648 2.99;;;;;;;;;;;
0905_0101_d_04_CraftRecipe;TaskCraftWeaponFamily;;1;1;1hSwordT2;;0;0;false;;;;;false;false;;;SwordAbilityTable;;;;;;;0;;;;;;;;;;;;;;;;0;;@0905_0101_d_03_task;;8835 659 2.84;;;;;;;;;;;
0905_0101_d_05_HaveItems_1_1hSwordT2;TaskHaveItems;;;1;1hSwordT2;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;8835 659 2.84;1;;;;;;;;;;
0903_0202_d_00_container_returntomagistrate;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0903_0202_d_01_transport_npc_note;0903_0202_d_02_have_npc_note;;;
0903_0202_d_01_transport_npc_note;TaskGiveAndTakeItem;;1;1;MI_SummonsNote;;0;100;true;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@09_task_transport_generic;;;1;;;;;;;;;;
0903_0202_d_02_have_npc_note;TaskHaveAndReturnItems;;1;1;MI_SummonsNote;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;@09_task_transport_generic;;;1;;;;;;;;;;
0902_0202_d_00_container_introtoallfactions;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0909_0202_d_00_introtoallfactions_accepted;0902_0202_d_01_container_introtoallfactions_talkTo;0902_0202_d_03_talkedtoallfactions;0902_0202_d_04_talkedtoMagistrate;
0909_0202_d_00_introtoallfactions_accepted;TaskUnlockAchievement;;1;0;S_introtoallfactions_accepted;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
0902_0202_d_01_container_introtoallfactions_talkTo;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0902_0202_introtoallfactions_choose;;;;;;;;;0902_0202_d_02_01_TaskGameEvent_Marauder;0902_0202_d_02_02_TaskGameEvent_Syndicate;0902_0202_d_02_03_TaskGameEvent_Covenant;;
0902_0202_d_02_01_TaskGameEvent_Marauder;TaskAchievement;;;0;S_introtomarauders;;0;0;false;;;;;false;false;;;;;0907_Commander;;;;;0;;;;;;;;;;;;;;;;0;;@0902_0202_introtoallfactions_speak_marauders;;8803.2 742.45 85.12;;;;;;;;;;;
0902_0202_d_02_02_TaskGameEvent_Syndicate;TaskAchievement;;;0;S_introtosyndicate;;0;0;false;;;;;false;false;;;;;0908_Alchemist;;;;;0;;;;;;;;;;;;;;;;0;;@0902_0202_introtoallfactions_speak_syndicate;;8861.88 642.36 61.79;;;;;;;;;;;
0902_0202_d_02_03_TaskGameEvent_Covenant;TaskAchievement;;;0;S_introtocovenant;;0;0;false;;;;;false;false;;;;;0909_Adjudicator;;;;;0;;;;;;;;;;;;;;;;0;;@0902_0202_introtoallfactions_speak_covenant;;8903.63 686.46 61.47;;;;;;;;;;;
0902_0202_d_03_talkedtoallfactions;TaskUnlockAchievement;;1;0;S_factiontalkedto;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
0902_0202_d_04_talkedtoMagistrate;TaskAchievement;;;0;S_factionchoiceready;;0;0;false;;;;;false;false;;;;;0902_Magistrate;;;;;0;;;;;;;;;;;;;;;;0;;@0902_0202_introtoallfactions_speak_magistrate;;8869.98 706.14 62.08;;;;;;;;;;;
0907_0101_d_00_container_marauderquest1;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0907_0101_d_01_TaskGoToPOITag_abandoned_village_40015;0907_0101_d_02_container_marauderquest1_subtask1;;;
0907_0101_d_01_TaskGoToPOITag_abandoned_village_40015;TaskGoToPOITag;;1;0;;;0;0;false;;abandoned_village_40015;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@09_task_travelto_POITag_generic;;;;;;;;;;;;;
0907_0101_d_02_container_marauderquest1_subtask1;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;0907_0101_d_02_01_kill_25_Withered;0907_0101_d_02_02_TaskHaveAndReturnItems_6_FlawedFreshPearl_abandoned_village_40015;0907_0101_d_02_03_TaskHaveAndReturnItems_3_SilverFlask_WitheredRetcher;;
0907_0101_d_02_01_kill_25_Withered;TaskKillContribution;;1;15;;;0;0;false;;;;;false;false;;;;;;;;Lakecast;;0;;;;;;;;;;;;;;;;0;;@0907_0101_marauderquest1_cull_enemy_group_withered;;;;;;;;;;;;;
0907_0101_d_02_02_TaskHaveAndReturnItems_6_FlawedFreshPearl_abandoned_village_40015;TaskHaveAndReturnItems;;1;6;0907_0101_FlawedFreshPearl;;0;100;true;;abandoned_village_40015;;1;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0907_0101_marauderquest1_search_container_for_item_at_POI;;;;;;;;;;;;;
0907_0101_d_02_03_TaskHaveAndReturnItems_3_SilverFlask_WitheredRetcher;TaskHaveAndReturnItems;;1;1;0907_0101_SilverFlask;Risen_Regurgitator_09FL02;100;0;false;;abandoned_village_40015;;1;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0907_0101_marauderquest1_recover_item_from_targets_at_POI;;;;;;;;;;;;;
0908_0101_d_00_container_syndicatequest1;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0908_0101_d_01_TaskGoToPOITag_abandoned_village_40002;0908_0101_d_02_TaskHaveAndReturnItems_8_AzothSplinter_abandoned_village_40002;;;
0908_0101_d_01_TaskGoToPOITag_abandoned_village_40002;TaskGoToPOITag;;1;0;;;0;0;true;;abandoned_village_40002;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@09_task_travelto_POITag_generic;;;;;;;;;;;;;
0908_0101_d_02_TaskHaveAndReturnItems_8_AzothSplinter_abandoned_village_40002;TaskHaveAndReturnItems;;1;6;0908_0101_ResearchNotes;;0;100;true;;abandoned_village_40002;;1;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0908_0101_syndicatequest1_search_container_for_item_at_POI;;;;;;;;;;;;;
0909_0101_d_00_container_covenantquest1;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0909_0101_d_01_TaskGoToPOITag_corrupted_camp_40013;0909_0101_d_02_container_covenantquest1_subtask1;;;
0909_0101_d_01_TaskGoToPOITag_corrupted_camp_40013;TaskGoToPOITag;;1;0;;;0;0;false;;corrupted_camp_40013;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@09_task_travelto_POITag_generic;;;;;;;;;;;;;
0909_0101_d_02_container_covenantquest1_subtask1;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;0909_0101_d_02_01_kill_12_Corrupted;0909_0101_d_02_02_TaskHaveAndReturnItems_3_BlessedIronBlank_corrupted_camp_40013;0909_0101_d_02_03_TaskHaveAndReturnItems_8_SpoiledRations_CorruptedSkinner;;
0909_0101_d_02_01_kill_12_Corrupted;TaskKillContribution;;1;8;;;0;0;false;;;;;false;false;;;;;;;;Gristlerot;;0;;;;;;;;;;;;;;;;0;;@0909_0101_covenantquest1_cull_enemy_group_corrupted;;;;;;;;;;;;;
0909_0101_d_02_02_TaskHaveAndReturnItems_3_BlessedIronBlank_corrupted_camp_40013;TaskHaveAndReturnItems;;1;2;0909_0101_BlessedIronBlank;;0;100;true;;corrupted_camp_40013;;1;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0909_0101_covenantquest1_search_container_for_item_at_POI;;;;;;;;;;;;;
0909_0101_d_02_03_TaskHaveAndReturnItems_8_SpoiledRations_CorruptedSkinner;TaskHaveAndReturnItems;;1;3;0909_0101_SpoiledRations;Damned_Villager_Knife_09FL04;100;0;true;;corrupted_camp_40013;;1;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0909_0101_covenantquest1_recover_item_from_targets_at_POI;;;;;;;;;;;;;
0909_0103_d_00_container_timetochoose;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0909_0103_d_03_timetochoose_accept;0909_0103_d_01_container_timetochoose_choice;;;
0909_0103_d_03_timetochoose_accept;TaskUnlockAchievement;;1;0;S_timetochoose_accepted;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
0909_0103_d_01_container_timetochoose_choice;PartialTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;0909_0103_d_01_01_timetochoose_choice_marauder;0909_0103_d_01_02_timetochoose_choice_syndicate;0909_0103_d_01_03_timetochoose_choice_covenant;;
0909_0103_d_01_01_timetochoose_choice_marauder;TaskChooseFaction;;1;0;0907_Commander;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0909_0103_timetochoose_choice_marauders;;;;;;;;;;;;;
0909_0103_d_01_02_timetochoose_choice_syndicate;TaskChooseFaction;;1;0;0908_Alchemist;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0909_0103_timetochoose_choice_syndicate;;;;;;;;;;;;;
0909_0103_d_01_03_timetochoose_choice_covenant;TaskChooseFaction;;1;0;0909_Adjudicator;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0909_0103_timetochoose_choice_covenant;;;;;;;;;;;;;
0902_0401_d_00_container_factionhandoff;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0902_0401_d_01_open_factionMission;0902_0401_d_02_container_factionhandoff_faction;;;
0902_0401_d_01_open_factionMission;TaskOpenUiScreen;;;1;;;0;0;false;;;;;false;false;;;;;;OWMissionBoard;;;;0;;;;;;;;;;;;;;;;0;;@0902_0401_factionhandoff_faction_board_open;;;;;;;;;;;;;
0902_0401_d_02_container_factionhandoff_faction;PartialTaskContainer;;;1;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0902_0401_factionhandoff_faction_mission_complete;;;;;;;;;0902_0401_d_02_01_Marauder_factionmission_complete;0902_0401_d_02_02_Syndicate_factionmission_complete;0902_0401_d_02_03_Covenant_factionmission_complete;;
0902_0401_d_02_01_Marauder_factionmission_complete;TaskHaveLevel;;1;50;Marauder;;0;0;false;;;;;false;true;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
0902_0401_d_02_02_Syndicate_factionmission_complete;TaskHaveLevel;;1;50;Syndicate;;0;0;false;;;;;false;true;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
0902_0401_d_02_03_Covenant_factionmission_complete;TaskHaveLevel;;1;50;Covenant;;0;0;false;;;;;false;true;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
0904_0501_d_00_container_encroachingcorruption;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0904_0501_d_01_TalktoConstable;0904_0501_d_02_container_encroachingcorruption_Interacts;;;
0904_0501_d_01_TalktoConstable;TaskAchievement;;;0;S_encroachingconstable;;0;0;false;;;;;false;false;;;;;0904_Overseer;;;;;0;;;;;;;;;;;;;;;;0;;@0904_0501_TalktoConstable;;8857.879 775.533 72.258;;;;;;;;;;;
0904_0501_d_02_container_encroachingcorruption_Interacts;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0904_0501_encroachingcorruption_interact_nodes;;;;;;;;;0904_0501_d_02_01_corruptednode_A;0904_0501_d_02_02_corruptednode_B;0904_0501_d_02_03_corruptednode_C;;
0904_0501_d_02_01_corruptednode_A;TaskGameEvent;;;1;;;0;0;false;;;;;false;false;;;;;IO_0904_CorruptedNoduleA;;;0904_CorruptedNoduleA_interact;;0;;;;;;;;;;;;;;;;0;;@0904_0501_encroachingcorruption_nodeA;;8734.449 1038.370 88.213;;;;;;;;;;;
0904_0501_d_02_02_corruptednode_B;TaskGameEvent;;;1;;;0;0;false;;;;;false;false;;;;;IO_0904_CorruptedNoduleB;;;0904_CorruptedNoduleB_interact;;0;;;;;;;;;;;;;;;;0;;@0904_0501_encroachingcorruption_nodeB;;8793.403 1273.279 101.314;;;;;;;;;;;
0904_0501_d_02_03_corruptednode_C;TaskGameEvent;;;1;;;0;0;false;;;;;false;false;;;;;IO_0904_CorruptedNoduleC;;;0904_CorruptedNoduleC_interact;;0;;;;;;;;;;;;;;;;0;;@0904_0501_encroachingcorruption_nodeC;;9242.146 1230.209 39.872;;;;;;;;;;;
0922_1501_d_00_container_intrototravel;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0922_1501_d_01_transport_npc_note;0922_1501_d_02_have_npc_note;;;
0922_1501_d_01_transport_npc_note;TaskGiveAndTakeItem;;1;1;MI_SummonsNote;;0;100;true;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@09_task_transport_generic;;;1;;;;;;;;;;
0922_1501_d_02_have_npc_note;TaskHaveAndReturnItems;;1;1;MI_SummonsNote;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;@09_task_transport_generic;;;1;;;;;;;;;;
0922_1502_d_00_container_returntravel;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0922_1502_d_01_task_openmap;;;;
0922_1502_d_01_task_openmap;TaskOpenUiScreen;;;1;;;0;0;false;;;;;false;false;;;;;;Map;;;;0;;;;;;;;;;;;;;;;0;;@0922_1502_d_01_task;;;;;;;;;;;;;
0910_0101_d_00_container_laidtorest;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0910_0101_d_01_TaskGoToPOITag_abandoned_village_40002;0910_0101_d_02_TaskHaveAndReturnItems_4_DayspringBarley_abandoned_village_40002;;;
0910_0101_d_01_TaskGoToPOITag_abandoned_village_40002;TaskGoToPOITag;;1;0;;;0;0;false;;abandoned_village_40002;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0910_0101_laidtorest_goto_dayspringmills;;;;;;;;;;;;;
0910_0101_d_02_TaskHaveAndReturnItems_4_DayspringBarley_abandoned_village_40002;TaskGatherAndReturnItems;;1;5;0910_0101_DayspringBarley;0901_Barley;100;0;false;;abandoned_village_40002;;1;false;false;;;;;IO_0901_Barley;;;;;0;;;;;;;;;;;;;;;;0;;@0910_0101_laidtorest_gather_item_from_IO;;;;;;;;;;;;;
0910_0102_d_00_container_distillation;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0910_0102_d_01_TaskGoToPOITag_abandoned_village_40002;0910_0102_d_02_container_distillation_tasks;;;
0910_0102_d_01_TaskGoToPOITag_abandoned_village_40002;TaskGoToPOITag;;1;0;;;0;0;false;;corrupted_camp_40013;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0910_0102_distillation_goto_hilltop;;;;;;;;;;;;;
0910_0102_d_02_container_distillation_tasks;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;0910_0102_d_02_01_TaskHaveAndReturnItems_4_HilltopHops_corrupted_camp_40013;0910_0102_d_02_02_TaskHaveAndReturnItems_GirouxBrewRecipe_corrupted_camp_40013;;;
0910_0102_d_02_01_TaskHaveAndReturnItems_4_HilltopHops_corrupted_camp_40013;TaskGatherAndReturnItems;;1;4;0910_0102_HilltopHops;0903_HilltopHops;100;0;false;;corrupted_camp_40013;;1;false;false;;;;;IO_0903_HilltopHops;;;;;0;;;;;;;;;;;;;;;;0;;@0910_0102_distillation_gather_item_from_IO;;;;;;;;;;;;;
0910_0102_d_02_02_TaskHaveAndReturnItems_GirouxBrewRecipe_corrupted_camp_40013;TaskHaveAndReturnItems;;1;1;0910_0102_GirouxBrewRecipe;Damned_Villager_Ladle_11_09FL04_Named;100;0;false;;corrupted_camp_40013;;1;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0910_0102_distillation_recover_item_from_target_at_POI;;;;;;;;;;;;;
0910_0201_d_00_container_zoneofcontrol;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0910_0201_d_01_TaskGoToPOITag_pirate_fort_40017;0910_0201_d_02_TaskInteract_0907_SabotagedCannon_pirate_fort_40017;;;
0910_0201_d_01_TaskGoToPOITag_pirate_fort_40017;TaskGoToPOITag;;1;0;;;0;0;false;;pirate_fort_40017;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0910_0201_zoneofcontrol_goto_coffmans;;;;;;;;;;;;;
0910_0201_d_02_TaskInteract_0907_SabotagedCannon_pirate_fort_40017;TaskGameEvent;;1;6;;;0;0;false;;pirate_fort_40017;;;false;false;;;;;IO_0907_SabotagedCannon;;;0907_SabotagedCannon_interact;;0;;;;;;;;;;;;;;;;0;;@0910_0201_zoneofcontrol_interact_with_IO;;;;;;;;;;;;;
0903_0301_d_00_container_avoidopenflame;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0903_0301_d_01_GoToPOITag_abandoned_village_40002;0903_0301_d_02_container_avoidopenflame_tasks;;;
0903_0301_d_01_GoToPOITag_abandoned_village_40002;TaskGoToPOITag;;1;0;;;0;0;false;;abandoned_village_40002;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0903_0301_avoidopenflame_goto_dayspringmills;;;;;;;;;;;;;
0903_0301_d_02_container_avoidopenflame_tasks;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;0903_0301_d_02_01_kill_12_Harvestbane;0903_0301_d_02_02_HaveAndReturnItems_6_GunpowderCask_abandoned_village_40002;;;
0903_0301_d_02_01_kill_12_Harvestbane;TaskKillContribution;;1;12;;;0;0;true;;abandoned_village_40002;;;false;false;;;;;;;;Harvestbane;;0;;;;;;;;;;;;;;;;0;;@0903_0301_avoidopenflame_kill_harvestbane;;;;;;;;;;;;;
0903_0301_d_02_02_HaveAndReturnItems_6_GunpowderCask_abandoned_village_40002;TaskGatherAndReturnItems;;1;6;0903_0301_GunpowderHorn;0902_GunpowderCask;100;0;true;;abandoned_village_40002;;1;false;false;;;;;IO_0902_GunpowderCask;;;;;0;;;;;;;;;;;;;;;;0;;@0903_0301_avoidopenflame_get_items_from_IO;;;;;;;;;;;;;
0903_0401_d_00_container_skininthegame;ConsecutiveTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;0903_0401_d_01_TaskGoToPOITag_abandoned_village_40002;0903_0401_d_02_container_skininthegame_hunting_tasks;0903_0401_d_03_TaskGoToPOITag_abandoned_village_40002;0903_0401_d_04_container_skininthegame_ancient_tasks;
0903_0401_d_01_TaskGoToPOITag_abandoned_village_40002;TaskGoToPOITag;;1;0;;;0;0;true;firstlight6;firstlight6;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0903_0401_skininthegame_goto_eldersbluff;;;;;;;;;;;;;
0903_0401_d_02_container_skininthegame_hunting_tasks;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;0903_0401_d_02_01_TaskGatherItem_3_LynxPelt_firstlight6;0903_0401_d_02_02_TaskGatherItem_4_BrownRabbitPelt_firstlight6;;;
0903_0401_d_02_01_TaskGatherItem_3_LynxPelt_firstlight6;TaskGatherItems;;1;3;0903_0401_LynxPelt;Lynx;100;0;true;firstlight6;firstlight6;;1;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0903_0401_skininthegame_gather_items;;;;;;;;;;;;;
0903_0401_d_02_02_TaskGatherItem_4_BrownRabbitPelt_firstlight6;TaskGatherItems;;1;4;0903_0401_RabbitPelt;Rabbit;100;0;true;firstlight6;firstlight6;;1;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0903_0401_skininthegame_gather_items;;;;;;;;;;;;;
0903_0401_d_03_TaskGoToPOITag_abandoned_village_40002;TaskGoToPOITag;;1;0;;;0;0;true;;ancient_ruins_40020;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@0903_0401_skininthegame_goto_saircor;;;;;;;;;;;;;
0903_0401_d_04_container_skininthegame_ancient_tasks;SimpleTaskContainer;;;0;;;0;0;false;;;;;false;false;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;0903_0401_d_04_01_TaskHaveAndReturnItems_8_GuardianCloth_ancient_ruins_40020;0903_0401_d_04_02_TaskHaveAndReturnItems_1_AncientCloth_ancient_ruins_40020;;;
