TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;EnforceLocationRequirement;TerritoryID;POITag;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;TargetDescriptionTaskId;OverrideLocation;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
1333_0201_d_00_container_agelessedifice;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1333_0201_d_01_TaskGatherAndReturn;;;;
1333_0201_d_01_TaskGatherAndReturn;TaskGatherAndReturnItems;;1;5;1333_AncientStoneSample;1333_UpperStoneRubble_00;100;0;false;;;;true;;;;;;;IO_1333_UpperStoneRubble_00;;;1333_UpperStoneRubble_interact_success;;0;;;;;;;;;;;;;;;;0;;@1333_0201_d_01_TaskGatherAndReturn;;10503.486 5691.469 155.536;0;;;;;;;;;;
1333_0202_d_00_container_spanningtheages;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1333_0202_d_01_Task_GoTo;1333_0202_d_02_TaskGatherAndReturn;;;
1333_0202_d_01_Task_GoTo;TaskGoToPOITag;;1;0;;;0;0;true;;ancient_bridge_50212;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1333_0202_d_01_Task_GoTo;;;0;;;;;;;;;;
1333_0202_d_02_TaskGatherAndReturn;TaskGatherAndReturnItems;;1;3;1333_AncientStoneSample;1333_StoneRubble_00;100;0;true;;ancient_bridge_50212;;true;;;;;;;IO_1333_StoneRubble_00;;;1333_StoneRubble_interact_success;;0;;;;;;;;;;;;;;;;0;;@1333_0202_d_02_TaskGatherAndReturn;;10995.75 5135.237 69.752;0;;;;;;;;;;
1333_0203_d_00_container_timelesstower;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1333_0203_d_01_Task_GoTo;1333_0203_d_02_TaskGatherAndReturn;;;
1333_0203_d_01_Task_GoTo;TaskGoToPOITag;;1;0;;;0;0;true;;ancient_ruins_50235;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1333_0203_d_01_Task_GoTo;;;0;;;;;;;;;;
1333_0203_d_02_TaskGatherAndReturn;TaskGatherAndReturnItems;;1;3;1333_AncientStoneSample;1333_StoneRubble_00;100;0;true;;ancient_ruins_50235;;true;;;;;;;IO_1333_StoneRubble_00;;;1333_StoneRubble_interact_success;;0;;;;;;;;;;;;;;;;0;;@1333_0203_d_02_TaskGatherAndReturn;;12050.282 5277.992 41.438;0;;;;;;;;;;
1334_0201_d_00_container_olfactoryoptimization;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1334_0201_d_00_01_container_GiveRecipe;1334_0201_d_01_container_GatherMaterials;1334_0201_d_02_container_CraftPerfume;;
1334_0201_d_00_01_container_GiveRecipe;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1334_0201_d_00_01a_GiveRecipe;;;;
1334_0201_d_00_01a_GiveRecipe;TaskGiveItem;;0;1;WorkOrder_1334_0201_Perfume;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1334_0201_d_00_01a_GiveRecipe;;;1;;;;;;;;;;
1334_0201_d_01_container_GatherMaterials;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1334_0201_d_01_a_Gather_Spores;1334_0201_d_01_b_Skin_ElkGland;1334_0201_d_01_c_Loot_Chests_Laudanum;;
1334_0201_d_01_a_Gather_Spores;TaskGatherItems;;0;5;1334_0201_Spores;PigmentPlantBrown;100;0;true;13;;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1334_0201_d_01_a_Gather_Spores;;11160.708 6163.303 144.530;0;;;;;;;;;;
1334_0201_d_01_b_Skin_ElkGland;TaskGatherItems;;0;3;1334_0201_ElkGland;Elk;100;0;true;13;;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1334_0201_d_01_b_Skin_ElkGland;;11118.285 6400.320 177.521;0;;;;;;;;;;
1334_0201_d_01_c_Loot_Chests_Laudanum;TaskHaveItems;;0;5;1334_0201_Laudanum;;0;100;true;;haunted_town_50216;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1334_0201_d_01_c_Loot_Chests_Laudanum;;;0;;;;;;;;;;
1334_0201_d_02_container_CraftPerfume;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1334_0201_d_02_01_InteractAlchemyStation;1334_0201_d_02_02_HavePerfume;;;
1334_0201_d_02_01_InteractAlchemyStation;TaskInteract;;0;1;;;0;0;false;;;;false;;;;;;;SettlementAlchemy;;;;;0;;;;;;;;;;;;;;;;0;;@1334_0201_d_02_01_InteractOutfitterStation;;11432.967 5328.917 45.336;0;;;;;;;;;;
1334_0201_d_02_02_HavePerfume;TaskHaveAndReturnItems;;1;1;1334_0201_Perfume;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1334_0201_d_02_02_HavePerfume;;11432.967 5328.917 45.336;0;;;;;;;;;;
1335_0201_d_00_container_misplacedtreasure;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1335_0201_d_01_Task_GoTo;1335_0201_d_02_Task_GatherChest;;;
1335_0201_d_01_Task_GoTo;TaskGoToPOITag;;1;0;;;0;0;true;;ancient_bridge_50215;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1335_0201_d_01_Task_GoTo;;;0;;;;;;;;;;
1335_0201_d_02_Task_GatherChest;TaskHaveAndReturnItems;;1;1;1335_0201_CanopusCoin;;0;100;true;;ancient_bridge_50215;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1335_0201_d_02_Task_KillToken;;11556.26 5761.342 79.985;0;;;;;;;;;;
1335_0202_d_00_container_canopus;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1335_0202_d_01_Task_GoTo;1335_0202_d_02_Task_GatherChest;;;
1335_0202_d_01_Task_GoTo;TaskGoToPOITag;;1;0;;;0;0;true;;ancient_ruins_50211;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1335_0202_d_01_Task_GoTo;;;0;;;;;;;;;;
1335_0202_d_02_Task_GatherChest;TaskHaveAndReturnItems;;1;1;1335_0202_LaslusWellCoin;;0;100;true;;ancient_ruins_50211;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1335_0202_d_02_Task_KillToken;;11744.483 5405.03 39.899;0;;;;;;;;;;
1335_0203_d_00_container_lasluswell;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1335_0203_d_01_Task_GoTo;1335_0203_d_02_Task_GatherChest;1335_0203_d_03_SliceSwap_Nora_On;;
1335_0203_d_01_Task_GoTo;TaskGoToPOITag;;1;0;;;0;0;true;;weaversfen_temple_50338;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1335_0203_d_01_Task_GoTo;;;0;;;;;;;;;;
1335_0203_d_02_Task_GatherChest;TaskHaveAndReturnItems;;1;1;1335_0203_ScrapOfClothing;;0;100;true;;weaversfen_temple_50338;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1335_0203_d_02_Task_KillToken;;10947.048 6697.773 241.213;0;;;;;;;;;;
1335_0203_d_03_SliceSwap_Nora_On;TaskUnlockAchievement;;1;1;13_Quest_22;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
1335_0204_d_00_container_reunion;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1335_0204_d_00_SliceSwap_Nora_Off;1335_0204_d_01_transport_npc_note;1335_0204_d_02_have_npc_note;;
1335_0204_d_00_SliceSwap_Nora_Off;TaskTemporaryUnlockAchievement;;1;1;13_Quest_22;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;
1335_0204_d_01_transport_npc_note;TaskGiveAndTakeItem;;1;1;1335_0204_Token;;0;100;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@09_task_transport_generic;;;1;;;;;;;;;;
1335_0204_d_02_have_npc_note;TaskHaveAndReturnItems;;1;1;1335_0204_Token;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;@09_task_transport_generic;;;1;;;;;;;;;;
1302_1312_d_00_container_Spores;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1302_1312_d_01_Task_Goto;1302_1312_d_02_Task_KillSpriggan;1302_1312_d_03_Task_GetSpores;;
1302_1312_d_01_Task_Goto;TaskGoToPOITag;;1;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1302_1312_d_01_Task_Goto;;;0;;;;;;;;;;
1302_1312_d_02_Task_KillSpriggan;TaskKillContribution;;1;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1302_1312_d_02_Task_KillSpriggan;;;0;;;;;;;;;;
1302_1312_d_03_Task_GetSpores;TaskHaveAndReturnItems;;1;0;;;0;0;false;;;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1302_1312_d_03_Task_GetSpores;;;0;;;;;;;;;;
1303_1311_Protective_Wyrd_Gear_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1303_1311_Protective_Wyrd_Gear_sub_01;;;;
1303_1311_Protective_Wyrd_Gear_sub_01;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_01_container_Protective_Wyrd_questComplete_1;1303_1311_02_container_Protective_Wyrd_questComplete_2;1303_1311_03_container_Protective_Wyrd_questComplete_3;1303_1311_04_container_Protective_Wyrd_questComplete_4;1303_1311_05_container_Protective_Wyrd_questComplete_5
1303_1311_01_container_Protective_Wyrd_questComplete_1;TaskObjective;;1;0;1303_1311_01_Shoes;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_container_Protective_Wyrd_questComplete_1;;;0;;;;;;;;;;
1303_1311_02_container_Protective_Wyrd_questComplete_2;TaskObjective;;1;0;1303_1311_02_Shirt;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_container_Protective_Wyrd_questComplete_2;;;0;;;;;;;;;;
1303_1311_03_container_Protective_Wyrd_questComplete_3;TaskObjective;;1;0;1303_1311_03_Pants;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_container_Protective_Wyrd_questComplete_3;;;0;;;;;;;;;;
1303_1311_04_container_Protective_Wyrd_questComplete_4;TaskObjective;;1;0;1303_1311_04_Gloves;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_container_Protective_Wyrd_questComplete_4;;;0;;;;;;;;;;
1303_1311_05_container_Protective_Wyrd_questComplete_5;TaskObjective;;1;0;1303_1311_05_Hat;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_container_Protective_Wyrd_questComplete_5;;;0;;;;;;;;;;
1303_1311_01_Shoes_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1303_1311_01_Shoes_task_01;1303_1311_01_Shoes_container_01;1303_1311_01_Shoes_container_02;1303_1311_01_Shoes_container_03;1303_1311_01_Shoes_container_04
1303_1311_01_Shoes_task_01;TaskGiveItem;;0;1;WorkOrder_1303_1311_Shoes_ProtectiveWyrd;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_Shoes_task_01;;;1;;;;;;;;;;
1303_1311_01_Shoes_container_01;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_01_Shoes_task_02;1303_1311_01_Shoes_task_03;;;
1303_1311_01_Shoes_task_02;TaskGoToPOITag;;0;0;;;0;0;true;;haunted_town_50216;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_Shoes_task_02;;;0;;;;;;;;;;
1303_1311_01_Shoes_task_03;TaskHaveItems;;0;10;1303_1311_HallowedFabric;Undead;100;0;true;;haunted_town_50216;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_Shoes_task_03;;;0;;;;;;;;;;
1303_1311_01_Shoes_container_02;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_01_Shoes_task_04;1303_1311_01_Shoes_task_05;;;
1303_1311_01_Shoes_task_04;TaskGoToPOITag;;0;0;;;0;0;true;;cutthroatcavern;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_Shoes_task_04;;;0;;;;;;;;;;
1303_1311_01_Shoes_task_05;TaskHaveItems;;0;13;1303_1311_EssenceUndeath;Lost;100;0;true;;cutthroatcavern;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_Shoes_task_05;;;0;;;;;;;;;;
1303_1311_01_Shoes_container_03;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_01_Shoes_task_06;1303_1311_01_Shoes_task_07;;;
1303_1311_01_Shoes_task_06;TaskGoToPOITag;;0;0;;;0;0;true;;jetsamisle;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_Shoes_task_06;;;0;;;;;;;;;;
1303_1311_01_Shoes_task_07;TaskHaveItems;;0;12;1303_1311_PurifiedSap;Lost;100;0;true;;jetsamisle;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_Shoes_task_07;;;0;;;;;;;;;;
1303_1311_01_Shoes_container_04;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_01_Shoes_task_08;1303_1311_01_Shoes_task_09;;;
1303_1311_01_Shoes_task_08;TaskInteract;;0;1;;;0;0;false;;;;false;;;;;;;SettlementOutfitting;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_Shoes_task_08;;;0;;;;;;;;;;
1303_1311_01_Shoes_task_09;TaskHaveItems;;0;1;LightFeet_ProtectiveWyrdShoesT4;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_01_Shoes_task_09;;;0;;;;;;;;;;
1303_1311_02_Shirt_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1303_1311_02_Shirt_task_01;1303_1311_02_Shirt_container_01;1303_1311_02_Shirt_container_02;1303_1311_02_Shirt_container_03;1303_1311_02_Shirt_container_04
1303_1311_02_Shirt_task_01;TaskGiveItem;;0;1;WorkOrder_1303_1311_Shirt_ProtectiveWyrd;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_Shirt_task_01;;;1;;;;;;;;;;
1303_1311_02_Shirt_container_01;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_02_Shirt_task_02;1303_1311_02_Shirt_task_03;;;
1303_1311_02_Shirt_task_02;TaskGoToPOITag;;0;0;;;0;0;true;;shipwreck;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_Shirt_task_02;;;0;;;;;;;;;;
1303_1311_02_Shirt_task_03;TaskHaveItems;;0;15;1303_1311_BurnishedBuckles;Lost;100;0;true;;shipwreck;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_Shirt_task_03;;;0;;;;;;;;;;
1303_1311_02_Shirt_container_02;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_02_Shirt_task_04;1303_1311_02_Shirt_task_05;;;
1303_1311_02_Shirt_task_04;TaskGoToPOITag;;0;0;;;0;0;true;;solitudecemetery;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_Shirt_task_04;;;0;;;;;;;;;;
1303_1311_02_Shirt_task_05;TaskHaveItems;;0;12;1303_1311_ConsecratedThread;Lost;100;100;true;;solitudecemetery;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_Shirt_task_05;;;0;;;;;;;;;;
1303_1311_02_Shirt_container_03;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_02_Shirt_task_06;1303_1311_02_Shirt_task_07;;;
1303_1311_02_Shirt_task_06;TaskGoToPOITag;;0;0;;;0;0;true;;ancient_ruins_40330;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_Shirt_task_06;;;0;;;;;;;;;;
1303_1311_02_Shirt_task_07;TaskHaveItems;;0;14;1303_1311_AncientArmorScraps;Ancient;100;0;true;;ancient_ruins_40330;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_Shirt_task_07;;;0;;;;;;;;;;
1303_1311_02_Shirt_container_04;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_02_Shirt_task_08;1303_1311_02_Shirt_task_09;;;
1303_1311_02_Shirt_task_08;TaskInteract;;0;1;;;0;0;false;;;;false;;;;;;;SettlementOutfitting;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_Shirt_task_08;;;0;;;;;;;;;;
1303_1311_02_Shirt_task_09;TaskHaveItems;;0;1;LightChest_ProtectiveWyrdShirtT4;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_02_Shirt_task_09;;;0;;;;;;;;;;
1303_1311_03_Pants_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1303_1311_03_Pants_task_01;1303_1311_03_Pants_container_01;1303_1311_03_Pants_container_02;1303_1311_03_Pants_container_03;1303_1311_03_Pants_container_04
1303_1311_03_Pants_task_01;TaskGiveItem;;0;1;WorkOrder_1303_1311_Pants_ProtectiveWyrd;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_Pants_task_01;;;1;;;;;;;;;;
1303_1311_03_Pants_container_01;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_03_Pants_task_02;1303_1311_03_Pants_task_03;;;
1303_1311_03_Pants_task_02;TaskGoToPOITag;;0;0;;;0;0;true;;graveyard_40320;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_Pants_task_02;;;0;;;;;;;;;;
1303_1311_03_Pants_task_03;TaskHaveItems;;0;14;1303_1311_StitchedWards;Lost;100;0;true;;graveyard_40320;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_Pants_task_03;;;0;;;;;;;;;;
1303_1311_03_Pants_container_02;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_03_Pants_task_04;1303_1311_03_Pants_task_05;;;
1303_1311_03_Pants_task_04;TaskGoToPOITag;;0;0;;;0;0;true;;ancient_lighthouse;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_Pants_task_04;;;0;;;;;;;;;;
1303_1311_03_Pants_task_05;TaskHaveItems;;0;13;1303_1311_InfusedLining;AngryEarth;100;0;true;;ancient_lighthouse;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_Pants_task_05;;;0;;;;;;;;;;
1303_1311_03_Pants_container_03;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_03_Pants_task_06;1303_1311_03_Pants_task_07;;;
1303_1311_03_Pants_task_06;TaskGoToPOITag;;0;0;;;0;0;true;;tree_offering_60319;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_Pants_task_06;;;0;;;;;;;;;;
1303_1311_03_Pants_task_07;TaskHaveItems;;0;12;1303_1311_TwiceWorkedWool;Ancient;100;0;true;;tree_offering_60319;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_Pants_task_07;;;0;;;;;;;;;;
1303_1311_03_Pants_container_04;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_03_Pants_task_08;1303_1311_03_Pants_task_09;;;
1303_1311_03_Pants_task_08;TaskInteract;;0;1;;;0;0;false;;;;false;;;;;;;SettlementOutfitting;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_Pants_task_08;;;0;;;;;;;;;;
1303_1311_03_Pants_task_09;TaskHaveItems;;0;1;LightLegs_ProtectiveWyrdPantsT5;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_03_Pants_task_09;;;0;;;;;;;;;;
1303_1311_04_Gloves_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1303_1311_04_Gloves_task_01;1303_1311_04_Gloves_container_01;1303_1311_04_Gloves_container_02;1303_1311_04_Gloves_container_03;1303_1311_04_Gloves_container_04
1303_1311_04_Gloves_task_01;TaskGiveItem;;0;1;WorkOrder_1303_1311_Gloves_ProtectiveWyrd;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_Gloves_task_01;;;1;;;;;;;;;;
1303_1311_04_Gloves_container_01;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_04_Gloves_task_02;1303_1311_04_Gloves_task_03;;;
1303_1311_04_Gloves_task_02;TaskGoToPOITag;;0;0;;;0;0;true;;abandoned_homestead_overlook;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_Gloves_task_02;;;0;;;;;;;;;;
1303_1311_04_Gloves_task_03;TaskHaveItems;;0;13;1303_1311_ReinforcedWeave;Corrupted;100;0;true;;abandoned_homestead_overlook;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_Gloves_task_03;;;0;;;;;;;;;;
1303_1311_04_Gloves_container_02;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_04_Gloves_task_04;1303_1311_04_Gloves_task_05;;;
1303_1311_04_Gloves_task_04;TaskGoToPOITag;;0;0;;;0;0;true;;crater_corruptedsettlement_60341;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_Gloves_task_04;;;0;;;;;;;;;;
1303_1311_04_Gloves_task_05;TaskHaveItems;;0;11;1303_1311_CleansedFibers;Corrupted;100;0;true;;crater_corruptedsettlement_60341;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_Gloves_task_05;;;0;;;;;;;;;;
1303_1311_04_Gloves_container_03;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_04_Gloves_task_06;1303_1311_04_Gloves_task_07;;;
1303_1311_04_Gloves_task_06;TaskGoToPOITag;;0;0;;;0;0;true;;crater_blightedvillage_50343;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_Gloves_task_06;;;0;;;;;;;;;;
1303_1311_04_Gloves_task_07;TaskHaveItems;;0;12;1303_1311_WyrdwoodCharms;AngryEarth;100;0;true;;crater_blightedvillage_50343;;true;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_Gloves_task_07;;;0;;;;;;;;;;
1303_1311_04_Gloves_container_04;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;1;;;;;;1303_1311_04_Gloves_task_08;1303_1311_04_Gloves_task_09;;;
1303_1311_04_Gloves_task_08;TaskInteract;;0;1;;;0;0;false;;;;false;;;;;;;SettlementOutfitting;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_Gloves_task_08;;;0;;;;;;;;;;
1303_1311_04_Gloves_task_09;TaskHaveItems;;0;1;LightHands_ProtectiveWyrdGlovesT5;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_04_Gloves_task_09;;;0;;;;;;;;;;
1303_1311_05_Hat_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;;;0;;;;;;1303_1311_05_Hat_task_01;1303_1311_05_Hat_container_01;1303_1311_05_Hat_container_02;1303_1311_05_Hat_container_03;1303_1311_05_Hat_container_04
1303_1311_05_Hat_task_01;TaskGiveItem;;0;1;WorkOrder_1303_1311_Hat_ProtectiveWyrd;;0;0;false;;;;false;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;@1303_1311_05_Hat_task_01;;;1;;;;;;;;;;
